id,res,length,loops,is_play_self,delay,type,desc,volume,destroy,pause_bg,is_ogg
210010205,partner_sound/xiahouxuan_web/xiahouxuan_voice5,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210010301,partner_sound/xiahouxuan_web/xiahouxuan_voice6,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210010401,partner_sound/xiahouxuan_web/xiahouxuan_voice7,16.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210010501,partner_sound/xiahouxuan_web/xiahouxuan_voice8,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
210010601,partner_sound/xiahouxuan_web/xiahouxuan_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
210010701,partner_sound/xiahouxuan_web/xiahouxuan_voice10,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210010801,partner_sound/xiahouxuan_web/xiahouxuan_voice11,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210011101,partner_sound/xiahouxuan_web/xiahouxuan_voice14,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210011102,partner_sound/xiahouxuan_web/xiahouxuan_voice15,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210011301,partner_sound/xiahouxuan_web/xiahouxuan_voice17,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210011401,partner_sound/xiahouxuan_web/xiahouxuan_voice18,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210011501,partner_sound/xiahouxuan_web/xiahouxuan_voice19,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210011502,partner_sound/xiahouxuan_web/xiahouxuan_voice20,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210011503,partner_sound/xiahouxuan_web/xiahouxuan_voice21,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210011504,partner_sound/xiahouxuan_web/xiahouxuan_voice22,18.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210011601,partner_sound/xiahouxuan_web/xiahouxuan_voice23,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210011701,partner_sound/xiahouxuan_web/xiahouxuan_voice25,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210011801,partner_sound/xiahouxuan_web/xiahouxuan_voice24,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210011901,partner_sound/xiahouxuan_web/xiahouxuan_voice26,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210012001,partner_sound/xiahouxuan_web/xiahouxuan_voice27,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210012101,partner_sound/xiahouxuan_web/xiahouxuan_voice28,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210012201,partner_sound/xiahouxuan_web/xiahouxuan_voice29,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210012301,partner_sound/xiahouxuan_web/xiahouxuan_voice30,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210012401,partner_sound/xiahouxuan_web/xiahouxuan_voice31,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210012501,partner_sound/xiahouxuan_web/xiahouxuan_voice32,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210012601,partner_sound/xiahouxuan_web/xiahouxuan_voice33,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210012801,partner_sound/xiahouxuan_web/xiahouxuan_voice16,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210020201,partner_sound/chengpu_web/chengpu_voice1,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210020202,partner_sound/chengpu_web/chengpu_voice2,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210020203,partner_sound/chengpu_web/chengpu_voice3,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210020204,partner_sound/chengpu_web/chengpu_voice4,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210020205,partner_sound/chengpu_web/chengpu_voice5,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210020301,partner_sound/chengpu_web/chengpu_voice6,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210020401,partner_sound/chengpu_web/chengpu_voice7,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210020501,partner_sound/chengpu_web/chengpu_voice8,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
210020601,partner_sound/chengpu_web/chengpu_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
210020701,partner_sound/chengpu_web/chengpu_voice10,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210020801,partner_sound/chengpu_web/chengpu_voice11,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210021101,partner_sound/chengpu_web/chengpu_voice14,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210021102,partner_sound/chengpu_web/chengpu_voice15,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210021301,partner_sound/chengpu_web/chengpu_voice17,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210021401,partner_sound/chengpu_web/chengpu_voice18,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210021501,partner_sound/chengpu_web/chengpu_voice19,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210021502,partner_sound/chengpu_web/chengpu_voice20,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210021503,partner_sound/chengpu_web/chengpu_voice21,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210021504,partner_sound/chengpu_web/chengpu_voice22,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210021601,partner_sound/chengpu_web/chengpu_voice23,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210021701,partner_sound/chengpu_web/chengpu_voice25,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210021801,partner_sound/chengpu_web/chengpu_voice24,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210021901,partner_sound/chengpu_web/chengpu_voice26,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210022001,partner_sound/chengpu_web/chengpu_voice27,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210022101,partner_sound/chengpu_web/chengpu_voice28,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210022201,partner_sound/chengpu_web/chengpu_voice29,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210022301,partner_sound/chengpu_web/chengpu_voice30,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210022401,partner_sound/chengpu_web/chengpu_voice31,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210022501,partner_sound/chengpu_web/chengpu_voice32,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210022601,partner_sound/chengpu_web/chengpu_voice33,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210022801,partner_sound/chengpu_web/chengpu_voice16,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210030201,partner_sound/hansui_web/hansui_voice1,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210030202,partner_sound/hansui_web/hansui_voice2,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210030203,partner_sound/hansui_web/hansui_voice3,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210030204,partner_sound/hansui_web/hansui_voice4,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210030205,partner_sound/hansui_web/hansui_voice5,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210030301,partner_sound/hansui_web/hansui_voice6,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210030401,partner_sound/hansui_web/hansui_voice7,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210030501,partner_sound/hansui_web/hansui_voice8,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
210030601,partner_sound/hansui_web/hansui_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
210030701,partner_sound/hansui_web/hansui_voice10,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210030801,partner_sound/hansui_web/hansui_voice11,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210031101,partner_sound/hansui_web/hansui_voice14,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210031102,partner_sound/hansui_web/hansui_voice15,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210031301,partner_sound/hansui_web/hansui_voice17,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210031401,partner_sound/hansui_web/hansui_voice18,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210031501,partner_sound/hansui_web/hansui_voice19,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210031502,partner_sound/hansui_web/hansui_voice20,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210031503,partner_sound/hansui_web/hansui_voice21,18.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210031504,partner_sound/hansui_web/hansui_voice22,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210031601,partner_sound/hansui_web/hansui_voice23,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210031701,partner_sound/hansui_web/hansui_voice25,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210031801,partner_sound/hansui_web/hansui_voice24,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210031901,partner_sound/hansui_web/hansui_voice26,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210032001,partner_sound/hansui_web/hansui_voice27,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210032101,partner_sound/hansui_web/hansui_voice28,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210032201,partner_sound/hansui_web/hansui_voice29,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210032301,partner_sound/hansui_web/hansui_voice30,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210032401,partner_sound/hansui_web/hansui_voice31,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210032501,partner_sound/hansui_web/hansui_voice32,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210032601,partner_sound/hansui_web/hansui_voice33,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210032801,partner_sound/hansui_web/hansui_voice16,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210040201,partner_sound/caofang_web/caofang_voice1,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210040202,partner_sound/caofang_web/caofang_voice2,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210040203,partner_sound/caofang_web/caofang_voice3,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210040204,partner_sound/caofang_web/caofang_voice4,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210040205,partner_sound/caofang_web/caofang_voice5,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210040301,partner_sound/caofang_web/caofang_voice6,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210040401,partner_sound/caofang_web/caofang_voice7,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
210040501,partner_sound/caofang_web/caofang_voice8,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
210040601,partner_sound/caofang_web/caofang_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
210040701,partner_sound/caofang_web/caofang_voice10,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210040801,partner_sound/caofang_web/caofang_voice11,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210041101,partner_sound/caofang_web/caofang_voice14,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210041102,partner_sound/caofang_web/caofang_voice15,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210041301,partner_sound/caofang_web/caofang_voice17,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210041401,partner_sound/caofang_web/caofang_voice18,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210041501,partner_sound/caofang_web/caofang_voice19,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210041502,partner_sound/caofang_web/caofang_voice20,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210041503,partner_sound/caofang_web/caofang_voice21,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210041504,partner_sound/caofang_web/caofang_voice22,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210041601,partner_sound/caofang_web/caofang_voice23,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210041701,partner_sound/caofang_web/caofang_voice25,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210041801,partner_sound/caofang_web/caofang_voice24,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210041901,partner_sound/caofang_web/caofang_voice26,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210042001,partner_sound/caofang_web/caofang_voice27,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210042101,partner_sound/caofang_web/caofang_voice28,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210042201,partner_sound/caofang_web/caofang_voice29,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210042301,partner_sound/caofang_web/caofang_voice30,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210042401,partner_sound/caofang_web/caofang_voice31,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210042501,partner_sound/caofang_web/caofang_voice32,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210042601,partner_sound/caofang_web/caofang_voice33,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
210042801,partner_sound/caofang_web/caofang_voice16,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220010201,partner_sound/maliang_web/maliang_voice1,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220010202,partner_sound/maliang_web/maliang_voice2,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220010203,partner_sound/maliang_web/maliang_voice3,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220010204,partner_sound/maliang_web/maliang_voice4,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220010205,partner_sound/maliang_web/maliang_voice5,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220010301,partner_sound/maliang_web/maliang_voice6,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220010401,partner_sound/maliang_web/maliang_voice7,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220010501,partner_sound/maliang_web/maliang_voice8,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
220010601,partner_sound/maliang_web/maliang_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
220010701,partner_sound/maliang_web/maliang_voice10,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220010801,partner_sound/maliang_web/maliang_voice11,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220011101,partner_sound/maliang_web/maliang_voice14,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220011102,partner_sound/maliang_web/maliang_voice15,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220011301,partner_sound/maliang_web/maliang_voice17,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220011401,partner_sound/maliang_web/maliang_voice18,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220011501,partner_sound/maliang_web/maliang_voice19,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220011502,partner_sound/maliang_web/maliang_voice20,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220011503,partner_sound/maliang_web/maliang_voice21,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220011504,partner_sound/maliang_web/maliang_voice22,18.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220011601,partner_sound/maliang_web/maliang_voice23,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220011701,partner_sound/maliang_web/maliang_voice25,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220011801,partner_sound/maliang_web/maliang_voice24,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220011901,partner_sound/maliang_web/maliang_voice26,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220012001,partner_sound/maliang_web/maliang_voice27,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220012101,partner_sound/maliang_web/maliang_voice28,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220012201,partner_sound/maliang_web/maliang_voice29,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220012301,partner_sound/maliang_web/maliang_voice30,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220012401,partner_sound/maliang_web/maliang_voice31,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220012501,partner_sound/maliang_web/maliang_voice32,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220012601,partner_sound/maliang_web/maliang_voice33,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220012801,partner_sound/maliang_web/maliang_voice16,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220020201,partner_sound/panghui_web/panghui_voice1,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220020202,partner_sound/panghui_web/panghui_voice2,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220020203,partner_sound/panghui_web/panghui_voice3,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220020204,partner_sound/panghui_web/panghui_voice4,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220020205,partner_sound/panghui_web/panghui_voice5,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220020301,partner_sound/panghui_web/panghui_voice6,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220020401,partner_sound/panghui_web/panghui_voice7,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220020501,partner_sound/panghui_web/panghui_voice8,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
220020601,partner_sound/panghui_web/panghui_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
220020701,partner_sound/panghui_web/panghui_voice10,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220020801,partner_sound/panghui_web/panghui_voice11,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220021101,partner_sound/panghui_web/panghui_voice14,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220021102,partner_sound/panghui_web/panghui_voice15,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220021301,partner_sound/panghui_web/panghui_voice17,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220021401,partner_sound/panghui_web/panghui_voice18,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220021501,partner_sound/panghui_web/panghui_voice19,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220021502,partner_sound/panghui_web/panghui_voice20,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220021503,partner_sound/panghui_web/panghui_voice21,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220021504,partner_sound/panghui_web/panghui_voice22,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220021601,partner_sound/panghui_web/panghui_voice23,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220021701,partner_sound/panghui_web/panghui_voice25,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220021801,partner_sound/panghui_web/panghui_voice24,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220021901,partner_sound/panghui_web/panghui_voice26,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220022001,partner_sound/panghui_web/panghui_voice27,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220022101,partner_sound/panghui_web/panghui_voice28,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220022201,partner_sound/panghui_web/panghui_voice29,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220022301,partner_sound/panghui_web/panghui_voice30,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220022401,partner_sound/panghui_web/panghui_voice31,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220022501,partner_sound/panghui_web/panghui_voice32,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220022601,partner_sound/panghui_web/panghui_voice33,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220022801,partner_sound/panghui_web/panghui_voice16,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220030201,partner_sound/huanggai_web/huanggai_voice1,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220030202,partner_sound/huanggai_web/huanggai_voice2,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220030203,partner_sound/huanggai_web/huanggai_voice3,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220030204,partner_sound/huanggai_web/huanggai_voice4,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220030205,partner_sound/huanggai_web/huanggai_voice5,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220030301,partner_sound/huanggai_web/huanggai_voice6,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220030401,partner_sound/huanggai_web/huanggai_voice7,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220030501,partner_sound/huanggai_web/huanggai_voice8,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
220030601,partner_sound/huanggai_web/huanggai_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
220030701,partner_sound/huanggai_web/huanggai_voice10,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220030801,partner_sound/huanggai_web/huanggai_voice11,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220031101,partner_sound/huanggai_web/huanggai_voice14,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220031102,partner_sound/huanggai_web/huanggai_voice15,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220031301,partner_sound/huanggai_web/huanggai_voice17,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220031401,partner_sound/huanggai_web/huanggai_voice18,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220031501,partner_sound/huanggai_web/huanggai_voice19,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220031502,partner_sound/huanggai_web/huanggai_voice20,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220031503,partner_sound/huanggai_web/huanggai_voice21,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220031504,partner_sound/huanggai_web/huanggai_voice22,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220031601,partner_sound/huanggai_web/huanggai_voice23,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220031701,partner_sound/huanggai_web/huanggai_voice25,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220031801,partner_sound/huanggai_web/huanggai_voice24,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220031901,partner_sound/huanggai_web/huanggai_voice26,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220032001,partner_sound/huanggai_web/huanggai_voice27,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220032101,partner_sound/huanggai_web/huanggai_voice28,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220032201,partner_sound/huanggai_web/huanggai_voice29,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220032301,partner_sound/huanggai_web/huanggai_voice30,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220032401,partner_sound/huanggai_web/huanggai_voice31,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220032501,partner_sound/huanggai_web/huanggai_voice32,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220032601,partner_sound/huanggai_web/huanggai_voice33,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220032801,partner_sound/huanggai_web/huanggai_voice16,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
220040201,partner_sound/hucheer_web/hucheer_voice1,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220040202,partner_sound/hucheer_web/hucheer_voice2,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220040203,partner_sound/hucheer_web/hucheer_voice3,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220040204,partner_sound/hucheer_web/hucheer_voice4,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220040205,partner_sound/hucheer_web/hucheer_voice5,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220040301,partner_sound/hucheer_web/hucheer_voice6,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220040401,partner_sound/hucheer_web/hucheer_voice7,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
220040501,partner_sound/hucheer_web/hucheer_voice8,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
220040601,partner_sound/hucheer_web/hucheer_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
