id,unknown_2,name
2010071,크라켄,소용돌이,"랜덤으로 4명의 적에게 84134의 대미지 부여, 3라운드 동안 목표물 방어력 14% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 9% 증가."
2010072,크라켄,소용돌이,"랜덤으로 4명의 적에게 86915의 대미지 부여, 3라운드 동안 목표물 방어력 14% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 9% 증가."
2010073,크라켄,소용돌이,"랜덤으로 4명의 적에게 89696의 대미지 부여, 3라운드 동안 목표물 방어력 15% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 10% 증가."
2010074,크라켄,소용돌이,"랜덤으로 4명의 적에게 92477의 대미지 부여, 3라운드 동안 목표물 방어력 15% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 10% 증가."
2010075,크라켄,소용돌이,"랜덤으로 4명의 적에게 95258의 대미지 부여, 3라운드 동안 목표물 방어력 15% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 10% 증가."
2010076,크라켄,소용돌이,"랜덤으로 4명의 적에게 98039의 대미지 부여, 3라운드 동안 목표물 방어력 16% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 11% 증가."
2010077,크라켄,소용돌이,"랜덤으로 4명의 적에게 100820의 대미지 부여, 3라운드 동안 목표물 방어력 16% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 11% 증가."
2010078,크라켄,소용돌이,"랜덤으로 4명의 적에게 103601의 대미지 부여, 3라운드 동안 목표물 방어력 16% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 11% 증가."
2010079,크라켄,소용돌이,"랜덤으로 4명의 적에게 106382의 대미지 부여, 3라운드 동안 목표물 방어력 17% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 12% 증가."
2010080,크라켄,소용돌이,"랜덤으로 4명의 적에게 109163의 대미지 부여, 3라운드 동안 목표물 방어력 17% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 12% 증가."
2010081,크라켄,소용돌이,"랜덤으로 4명의 적에게 111944의 대미지 부여, 3라운드 동안 목표물 방어력 17% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 12% 증가."
2010082,크라켄,소용돌이,"랜덤으로 4명의 적에게 114725의 대미지 부여, 3라운드 동안 목표물 방어력 18% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 13% 증가."
2010083,크라켄,소용돌이,"랜덤으로 4명의 적에게 117506의 대미지 부여, 3라운드 동안 목표물 방어력 18% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 13% 증가."
2010084,크라켄,소용돌이,"랜덤으로 4명의 적에게 120287의 대미지 부여, 3라운드 동안 목표물 방어력 18% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 13% 증가."
2010085,크라켄,소용돌이,"랜덤으로 4명의 적에게 123068의 대미지 부여, 3라운드 동안 목표물 방어력 19% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 14% 증가."
2010086,크라켄,소용돌이,"랜덤으로 4명의 적에게 125849의 대미지 부여, 3라운드 동안 목표물 방어력 19% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 14% 증가."
2010087,크라켄,소용돌이,"랜덤으로 4명의 적에게 128630의 대미지 부여, 3라운드 동안 목표물 방어력 19% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 14% 증가."
2010088,크라켄,소용돌이,"랜덤으로 4명의 적에게 131411의 대미지 부여, 3라운드 동안 목표물 방어력 20% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 15% 증가."
2010089,크라켄,소용돌이,"랜덤으로 4명의 적에게 134192의 대미지 부여, 3라운드 동안 목표물 방어력 20% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 15% 증가."
2010090,크라켄,소용돌이,"랜덤으로 4명의 적에게 136973의 대미지 부여, 3라운드 동안 목표물 방어력 20% 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 15% 증가."
2010091,크라켄,소용돌이,"랜덤으로 4명의 적에게 141754의 대미지 부여, 3라운드 동안 목표물 방어력 21%, 속도 3포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 16% 증가."
2010092,크라켄,소용돌이,"랜덤으로 4명의 적에게 146535의 대미지 부여, 3라운드 동안 목표물 방어력 21%, 속도 3포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 16% 증가."
2010093,크라켄,소용돌이,"랜덤으로 4명의 적에게 151316의 대미지 부여, 3라운드 동안 목표물 방어력 21%, 속도 3포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 16% 증가."
2010094,크라켄,소용돌이,"랜덤으로 4명의 적에게 156097의 대미지 부여, 3라운드 동안 목표물 방어력 22%, 속도 6포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 17% 증가."
2010095,크라켄,소용돌이,"랜덤으로 4명의 적에게 160878의 대미지 부여, 3라운드 동안 목표물 방어력 22%, 속도 6포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 17% 증가."
2010096,크라켄,소용돌이,"랜덤으로 4명의 적에게 165659의 대미지 부여, 3라운드 동안 목표물 방어력 22%, 속도 6포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 17% 증가."
2010097,크라켄,소용돌이,"랜덤으로 4명의 적에게 170440의 대미지 부여, 3라운드 동안 목표물 방어력 23%, 속도 9포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 18% 증가."
2010098,크라켄,소용돌이,"랜덤으로 4명의 적에게 175221의 대미지 부여, 3라운드 동안 목표물 방어력 23%, 속도 9포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 18% 증가."
2010099,크라켄,소용돌이,"랜덤으로 4명의 적에게 180002의 대미지 부여, 3라운드 동안 목표물 방어력 23%, 속도 9포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 18% 증가."
2010100,크라켄,소용돌이,"랜덤으로 4명의 적에게 184783의 대미지 부여, 3라운드 동안 목표물 방어력 24%, 속도 12포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 19% 증가."
2010101,크라켄,소용돌이,"랜덤으로 4명의 적에게 189564의 대미지 부여, 12라운드 동안 목표물 방어력 24%,속도 3포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 19% 증가."
2010102,크라켄,소용돌이,"랜덤으로 4명의 적에게 194345의 대미지 부여, 3라운드 동안 목표물 방어력 24%, 속도 12포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 19% 증가."
2010103,크라켄,소용돌이,"랜덤으로 4명의 적에게 199126의 대미지 부여, 3라운드 동안 목표물 방어력 25%, 속도 15포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 20% 증가."
2010104,크라켄,소용돌이,"랜덤으로 4명의 적에게 203907의 대미지 부여, 3라운드 동안 목표물 방어력 25%, 속도 15포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 20% 증가."
2010105,크라켄,소용돌이,"랜덤으로 4명의 적에게 208688의 대미지 부여, 3라운드 동안 목표물 방어력 25%, 속도 15포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 20% 증가."
2010106,크라켄,소용돌이,"랜덤으로 4명의 적에게 213469의 대미지 부여, 3라운드 동안 목표물 방어력 26%, 속도 18포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 21% 증가."
2010107,크라켄,소용돌이,"랜덤으로 4명의 적에게 218250의 대미지 부여, 3라운드 동안 목표물 방어력 26%, 속도 18포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 21% 증가."
2010108,크라켄,소용돌이,"랜덤으로 4명의 적에게 223031의 대미지 부여, 3라운드 동안 목표물 방어력 26%, 속도 18포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 21% 증가."
2010109,크라켄,소용돌이,"랜덤으로 4명의 적에게 227812의 대미지 부여, 3라운드 동안 목표물 방어력 27%, 속도 21포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 22% 증가."
2010110,크라켄,소용돌이,"랜덤으로 4명의 적에게 232593의 대미지 부여, 3라운드 동안 목표물 방어력 27%, 속도 21포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 22% 증가."
2010111,크라켄,소용돌이,"랜덤으로 4명의 적에게 237374의 대미지 부여, 3라운드 동안 목표물 방어력 27%, 속도 21포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 22% 증가."
2010112,크라켄,소용돌이,"랜덤으로 4명의 적에게 242155의 대미지 부여, 3라운드 동안 목표물 방어력 28%, 속도 24포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 23% 증가."
2010113,크라켄,소용돌이,"랜덤으로 4명의 적에게 246936의 대미지 부여, 3라운드 동안 목표물 방어력 28%, 속도 24포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 23% 증가."
2010114,크라켄,소용돌이,"랜덤으로 4명의 적에게 251717의 대미지 부여, 3라운드 동안 목표물 방어력 28%, 속도 24포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 23% 증가."
2010115,크라켄,소용돌이,"랜덤으로 4명의 적에게 256498의 대미지 부여, 3라운드 동안 목표물 방어력 29%, 속도 27포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 24% 증가."
2010116,크라켄,소용돌이,"랜덤으로 4명의 적에게 261279의 대미지 부여, 3라운드 동안 목표물 방어력 29%, 속도 27포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 24% 증가."
2010117,크라켄,소용돌이,"랜덤으로 4명의 적에게 266060의 대미지 부여, 3라운드 동안 목표물 방어력 29%, 속도 27포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 24% 증가."
2010118,크라켄,소용돌이,"랜덤으로 4명의 적에게 270841의 대미지 부여, 3라운드 동안 목표물 방어력 30%, 속도 30포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 25% 증가."
2010119,크라켄,소용돌이,"랜덤으로 4명의 적에게 275622의 대미지 부여, 3라운드 동안 목표물 방어력 30%, 속도 30포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 25% 증가."
2010120,크라켄,소용돌이,"랜덤으로 4명의 적에게 280403의 대미지 부여, 3라운드 동안 목표물 방어력 30%, 속도 30포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 25% 증가."
3010001,에르데,치유의 빛,"랜덤으로 1명의 적에게 1025의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 5% 회복."
3010002,에르데,치유의 빛,"랜덤으로 1명의 적에게 1306의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 5% 회복."
3010003,에르데,치유의 빛,"랜덤으로 1명의 적에게 1587의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 5% 회복."
3010004,에르데,치유의 빛,"랜덤으로 1명의 적에게 1868의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 5% 회복."
3010005,에르데,치유의 빛,"랜덤으로 1명의 적에게 2149의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 5% 회복."
3010006,에르데,치유의 빛,"랜덤으로 1명의 적에게 2430의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 5% 회복."
3010007,에르데,치유의 빛,"랜덤으로 1명의 적에게 2711의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 5% 회복."
3010008,에르데,치유의 빛,"랜덤으로 1명의 적에게 2992의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 5% 회복."
3010009,에르데,치유의 빛,"랜덤으로 1명의 적에게 3273의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 5% 회복."
3010010,에르데,치유의 빛,"랜덤으로 1명의 적에게 3554의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 5% 회복."
3010011,에르데,치유의 빛,"랜덤으로 1명의 적에게 3835의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 6% 회복."
3010012,에르데,치유의 빛,"랜덤으로 1명의 적에게 4959의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 6% 회복."
3010013,에르데,치유의 빛,"랜덤으로 1명의 적에게 4397의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 6% 회복."
3010014,에르데,치유의 빛,"랜덤으로 1명의 적에게 4678의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 6% 회복."
3010015,에르데,치유의 빛,"랜덤으로 1명의 적에게 4959의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 6% 회복."
3010016,에르데,치유의 빛,"랜덤으로 1명의 적에게 5240의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 6% 회복."
3010017,에르데,치유의 빛,"랜덤으로 1명의 적에게 5521의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 6% 회복."
3010018,에르데,치유의 빛,"랜덤으로 1명의 적에게 5802의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 6% 회복."
3010019,에르데,치유의 빛,"랜덤으로 1명의 적에게 6083의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 6% 회복."
3010020,에르데,치유의 빛,"랜덤으로 1명의 적에게 6364의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 6% 회복."
3010021,에르데,치유의 빛,"랜덤으로 1명의 적에게 6645의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 7% 회복."
3010022,에르데,치유의 빛,"랜덤으로 1명의 적에게 6926의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 7% 회복."
3010023,에르데,치유의 빛,"랜덤으로 1명의 적에게 7207의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 7% 회복."
3010024,에르데,치유의 빛,"랜덤으로 1명의 적에게 7488의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 7% 회복."
3010025,에르데,치유의 빛,"랜덤으로 1명의 적에게 7769의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 7% 회복."
3010026,에르데,치유의 빛,"랜덤으로 1명의 적에게 8050의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 7% 회복."
3010027,에르데,치유의 빛,"랜덤으로 1명의 적에게 8331의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 7% 회복."
3010028,에르데,치유의 빛,"랜덤으로 1명의 적에게 8612의 대미지 부여, 랜덤으로 3명의 아군 소녀의 최대 HP 7% 회복."
