id,name,水鏡深戀淨靈皮膚,type,pos,qlt,star,item_lv,price,base1,base2,base3,skill_id,ex_skill,group,job,act,form,suit_name,suit1,suit2,suit3,suit_skills,icon,formula,need_formula,treasure_upgrade,treasure_all_upgrade,treasure_refresh,treasure_lock_up,treasure_max,treasure_weight,artifact_exp,artifact_upg,artifact_next,initial_artifact,power,partner_model,avatar,fx_index,get_ways
6323,-1,-1,11,6,6,5,35,1000000,fs#0.8,atk#2400,,,,,,,,,,,,,6231,,,,,,,,,26640,5760,6346,6231,1500,,,,
6324,-1,-1,11,6,6,5,35,1000000,ms#0.8,atk#2400,,,,,,,,,,,,,6232,,,,,,,,,26640,5760,6347,6232,1500,,,,
6325,-1,-1,11,6,6,5,35,1000000,spd#60,hpP#0.13,,,,,,,,,,,,,6233,,,,,,,,,26640,5760,6348,6233,1500,,,,
6326,-1,-1,11,6,6,5,35,1000000,atkP#0.165,hit#220,,,,,,,,,,,,,6234,,,,,,,,,26640,5760,6349,6234,1500,,,,
6327,-1,-1,11,6,6,5,35,1000000,decDmg#270,hpP#0.13,,,,,,,,,,,,,2064,,,,,,,,,26640,5760,6350,2064,1500,,,,
6328,-1,-1,11,6,6,5,35,1000000,energy#45,sklP#450,,,,,,,,,,,,,6236,,,,,,,,,26640,5760,6351,6236,1500,,,,
6329,-1,-1,11,6,6,5,35,1000000,zs#0.8,atk#2400,,,,1,,brk#300,,,,,,,6237,,,,,,,,,26640,5760,6352,6237,1500,,,,
6330,-1,-1,11,6,6,5,35,1000000,ck#0.8,atk#2400,,,,1,,hpP#0.18,,,,,,,6238,,,,,,,,,26640,5760,6353,6238,1500,,,,
6331,-1,-1,11,6,6,5,35,1000000,yx#0.8,atk#2400,,,,1,,atkP#0.14,,,,,,,6239,,,,,,,,,26640,5760,6354,6239,1500,,,,
6332,-1,-1,11,6,6,5,35,1000000,fs#0.8,atk#2400,,,,2,,hpP#0.18,,,,,,,6240,,,,,,,,,26640,5760,6355,6240,1500,,,,
6333,-1,-1,11,6,6,5,35,1000000,ms#0.8,atk#2400,,,,2,,atkP#0.14,,,,,,,6241,,,,,,,,,26640,5760,6356,6241,1500,,,,
6334,-1,-1,11,6,6,5,35,1000000,ms#0.8,atk#2400,,,,2,,sklP#400,,,,,,,6242,,,,,,,,,26640,5760,6357,6242,1500,,,,
6335,-1,-1,11,6,6,5,35,1000000,zs#0.8,atk#2400,,,,3,,hpP#0.18,,,,,,,6243,,,,,,,,,26640,5760,6358,6243,1500,,,,
6336,-1,-1,11,6,6,5,35,1000000,ck#0.8,atk#2400,,,,3,,atkP#0.14,,,,,,,6244,,,,,,,,,26640,5760,6359,6244,1500,,,,
6337,-1,-1,11,6,6,5,35,1000000,yx#0.8,atk#2400,,,,3,,crit#300,,,,,,,6245,,,,,,,,,26640,5760,6360,6245,1500,,,,
6338,-1,-1,11,6,6,5,35,1000000,fs#0.8,atk#2400,,,,4,,critTime#800,,,,,,,6246,,,,,,,,,26640,5760,6361,6246,1500,,,,
6339,-1,-1,11,6,6,5,35,1000000,decDmg#270,hpP#0.13,,,,4,,hpP#0.18,,,,,,,6247,,,,,,,,,26640,5760,6362,6247,1500,,,,
6340,-1,-1,11,6,6,5,35,1000000,spd#60,hpP#0.13,,,,4,,crit#300,,,,,,,6248,,,,,,,,,26640,5760,6363,6248,1500,,,,
6341,-1,-1,11,6,6,5,35,1000000,energy#45,sklP#450,,,,5,,sklP#400,,,,,,,6249,,,,,,,,,26640,5760,6364,6249,1500,,,,
6342,-1,-1,11,6,6,5,35,1000000,decDmg#270,hpP#0.13,,,,6,,trueAtk#180,,,,,,,6250,,,,,,,,,26640,5760,6365,6250,1500,,,,
6343,-1,-1,11,6,6,6,36,1100000,zs#0.9,atk#2700,,,,,,,,,,,,,6228,,,,,,,,,32400,,,6228,1660,,,,
6344,-1,-1,11,6,6,6,36,1100000,ck#0.9,atk#2700,,,,,,,,,,,,,6229,,,,,,,,,32400,,,6229,1660,,,,
6345,-1,-1,11,6,6,6,36,1100000,yx#0.9,atk#2700,,,,,,,,,,,,,6230,,,,,,,,,32400,,,6230,1660,,,,
6346,-1,-1,11,6,6,6,36,1100000,fs#0.9,atk#2700,,,,,,,,,,,,,6231,,,,,,,,,32400,,,6231,1660,,,,
6347,-1,-1,11,6,6,6,36,1100000,ms#0.9,atk#2700,,,,,,,,,,,,,6232,,,,,,,,,32400,,,6232,1660,,,,
6348,-1,-1,11,6,6,6,36,1100000,spd#66,hpP#0.14,,,,,,,,,,,,,6233,,,,,,,,,32400,,,6233,1660,,,,
6349,-1,-1,11,6,6,6,36,1100000,atkP#0.18,hit#240,,,,,,,,,,,,,6234,,,,,,,,,32400,,,6234,1660,,,,
6350,-1,-1,11,6,6,6,36,1100000,decDmg#300,hpP#0.14,,,,,,,,,,,,,2064,,,,,,,,,32400,,,2064,1660,,,,
6351,-1,-1,11,6,6,6,36,1100000,energy#50,sklP#500,,,,,,,,,,,,,6236,,,,,,,,,32400,,,6236,1660,,,,
6352,-1,-1,11,6,6,6,36,1100000,zs#0.9,atk#2700,,,,1,,brk#300,,,,,,,6237,,,,,,,,,32400,,,6237,1660,,,,
6353,-1,-1,11,6,6,6,36,1100000,ck#0.9,atk#2700,,,,1,,hpP#0.18,,,,,,,6238,,,,,,,,,32400,,,6238,1660,,,,
6354,-1,-1,11,6,6,6,36,1100000,yx#0.9,atk#2700,,,,1,,atkP#0.14,,,,,,,6239,,,,,,,,,32400,,,6239,1660,,,,
6355,-1,-1,11,6,6,6,36,1100000,fs#0.9,atk#2700,,,,2,,hpP#0.18,,,,,,,6240,,,,,,,,,32400,,,6240,1660,,,,
6356,-1,-1,11,6,6,6,36,1100000,ms#0.9,atk#2700,,,,2,,atkP#0.14,,,,,,,6241,,,,,,,,,32400,,,6241,1660,,,,
6357,-1,-1,11,6,6,6,36,1100000,ms#0.9,atk#2700,,,,2,,sklP#400,,,,,,,6242,,,,,,,,,32400,,,6242,1660,,,,
6358,-1,-1,11,6,6,6,36,1100000,zs#0.9,atk#2700,,,,3,,hpP#0.18,,,,,,,6243,,,,,,,,,32400,,,6243,1660,,,,
6359,-1,-1,11,6,6,6,36,1100000,ck#0.9,atk#2700,,,,3,,atkP#0.14,,,,,,,6244,,,,,,,,,32400,,,6244,1660,,,,
6360,-1,-1,11,6,6,6,36,1100000,yx#0.9,atk#2700,,,,3,,crit#300,,,,,,,6245,,,,,,,,,32400,,,6245,1660,,,,
6361,-1,-1,11,6,6,6,36,1100000,fs#0.9,atk#2700,,,,4,,critTime#800,,,,,,,6246,,,,,,,,,32400,,,6246,1660,,,,
6362,-1,-1,11,6,6,6,36,1100000,decDmg#300,hpP#0.14,,,,4,,hpP#0.18,,,,,,,6247,,,,,,,,,32400,,,6247,1660,,,,
6363,-1,-1,11,6,6,6,36,1100000,spd#66,hpP#0.14,,,,4,,crit#300,,,,,,,6248,,,,,,,,,32400,,,6248,1660,,,,
6364,-1,-1,11,6,6,6,36,1100000,energy#50,sklP#500,,,,5,,sklP#400,,,,,,,6249,,,,,,,,,32400,,,6249,1660,,,,
6365,-1,-1,11,6,6,6,36,1100000,decDmg#300,hpP#0.14,,,,6,,trueAtk#180,,,,,,,6250,,,,,,,,,32400,,,6250,1660,,,,
6366,-1,-1,11,6,4,1,14,30000,atkP#0.06,hit#20,,,,,,,,,,,,,6366,,,,,,,,,650,1440,6367,6366,500,,,,
6367,-1,-1,11,6,4,2,15,40000,atkP#0.065,hit#30,,,,,,,,,,,,,6366,,,,,,,,,2090,1440,6368,6366,600,,,,
6368,-1,-1,11,6,4,3,16,50000,atkP#0.07,hit#40,,,,,,,,,,,,,6366,,,,,,,,,3530,1440,6369,6366,700,,,,
6369,-1,-1,11,6,4,4,17,60000,atkP#0.075,hit#50,,,,,,,,,,,,,6366,,,,,,,,,4970,1440,6370,6366,800,,,,
6370,-1,-1,11,6,4,5,18,70000,atkP#0.08,hit#60,,,,,,,,,,,,,6366,,,,,,,,,6410,,,6366,900,,,,
6371,-1,-1,11,6,5,1,19,160000,atkP#0.07,crit#100,,,,,,,,,,,,,6371,,,,,,,,,2400,2880,6372,6371,540,,,,
6372,-1,-1,11,6,5,2,21,200000,atkP#0.08,crit#120,,,,,,,,,,,,,6371,,,,,,,,,5280,2880,6373,6371,640,,,,
6373,-1,-1,11,6,5,3,23,240000,atkP#0.09,crit#140,,,,,,,,,,,,,6371,,,,,,,,,8160,2880,6374,6371,740,,,,
6374,-1,-1,11,6,5,4,25,280000,atkP#0.1,crit#160,,,,,,,,,,,,,6371,,,,,,,,,11040,2880,6375,6371,840,,,,
6375,-1,-1,11,6,5,5,27,320000,atkP#0.11,crit#180,,,,,,,,,,,,,6371,,,,,,,,,13920,2880,6376,6371,940,,,,
6376,-1,-1,11,6,5,6,29,360000,atkP#0.12,crit#200,,,,,,,,,,,,,6371,,,,,,,,,16800,,,6371,1040,,,,
6377,-1,-1,11,6,5,1,19,160000,hpP#0.05,miss#120,,,,,,,,,,,,,6377,,,,,,,,,2400,2880,6378,6377,540,,,,
6378,-1,-1,11,6,5,2,21,200000,hpP#0.06,miss#160,,,,,,,,,,,,,6377,,,,,,,,,5280,2880,6379,6377,640,,,,
6379,-1,-1,11,6,5,3,23,240000,hpP#0.07,miss#200,,,,,,,,,,,,,6377,,,,,,,,,8160,2880,6380,6377,740,,,,
6380,-1,-1,11,6,5,4,25,280000,hpP#0.08,miss#240,,,,,,,,,,,,,6377,,,,,,,,,11040,2880,6381,6377,840,,,,
6381,-1,-1,11,6,5,5,27,320000,hpP#0.09,miss#280,,,,,,,,,,,,,6377,,,,,,,,,13920,2880,6382,6377,940,,,,
6382,-1,-1,11,6,5,6,29,360000,hpP#0.1,miss#320,,,,,,,,,,,,,6377,,,,,,,,,16800,,,6377,1040,,,,
6383,-1,-1,11,6,5,1,20,160000,yx#0.23,hpP#0.05,,,,2,,miss#200,,,,,,,6383,,,,,,,,,2400,2880,6384,6383,540,,,,
6384,-1,-1,11,6,5,2,22,200000,yx#0.26,hpP#0.06,,,,2,,miss#200,,,,,,,6383,,,,,,,,,5280,2880,6385,6383,640,,,,
6385,-1,-1,11,6,5,3,24,240000,yx#0.3,hpP#0.07,,,,2,,miss#200,,,,,,,6383,,,,,,,,,8160,2880,6386,6383,740,,,,
6386,-1,-1,11,6,5,4,26,280000,yx#0.34,hpP#0.08,,,,2,,miss#200,,,,,,,6383,,,,,,,,,11040,2880,6387,6383,840,,,,
6387,-1,-1,11,6,5,5,28,320000,yx#0.38,hpP#0.09,,,,2,,miss#200,,,,,,,6383,,,,,,,,,13920,2880,6388,6383,940,,,,
6388,-1,-1,11,6,5,6,30,360000,yx#0.42,hpP#0.1,,,,2,,miss#200,,,,,,,6383,,,,,,,,,16800,,,6383,1040,,,,
6389,-1,-1,11,6,5,1,20,160000,atkP#0.07,hpP#0.05,,,,5,,free#150,,,,,,,6389,,,,,,,,,2400,2880,6390,6389,540,,,,
6390,-1,-1,11,6,5,2,22,200000,atkP#0.08,hpP#0.06,,,,5,,free#150,,,,,,,6389,,,,,,,,,5280,2880,6391,6389,640,,,,
6391,-1,-1,11,6,5,3,24,240000,atkP#0.09,hpP#0.07,,,,5,,free#150,,,,,,,6389,,,,,,,,,8160,2880,6392,6389,740,,,,
6392,-1,-1,11,6,5,4,26,280000,atkP#0.1,hpP#0.08,,,,5,,free#150,,,,,,,6389,,,,,,,,,11040,2880,6393,6389,840,,,,
6393,-1,-1,11,6,5,5,28,320000,atkP#0.11,hpP#0.09,,,,5,,free#150,,,,,,,6389,,,,,,,,,13920,2880,6394,6389,940,,,,
6394,-1,-1,11,6,5,6,30,360000,atkP#0.12,hpP#0.1,,,,5,,free#150,,,,,,,6389,,,,,,,,,16800,,,6389,1040,,,,
6395,-1,-1,11,6,5,1,20,160000,atkP#0.07,trueAtk#150,,,,6,,crit#180,,,,,,,6395,,,,,,,,,2400,2880,6396,6395,540,,,,
6396,-1,-1,11,6,5,2,22,200000,atkP#0.08,trueAtk#160,,,,6,,crit#180,,,,,,,6395,,,,,,,,,5280,2880,6397,6395,640,,,,
6397,-1,-1,11,6,5,3,24,240000,atkP#0.09,trueAtk#170,,,,6,,crit#180,,,,,,,6395,,,,,,,,,8160,2880,6398,6395,740,,,,
6398,-1,-1,11,6,5,4,26,280000,atkP#0.1,trueAtk#180,,,,6,,crit#180,,,,,,,6395,,,,,,,,,11040,2880,6399,6395,840,,,,
6399,-1,-1,11,6,5,5,28,320000,atkP#0.11,trueAtk#190,,,,6,,crit#180,,,,,,,6395,,,,,,,,,13920,2880,6400,6395,940,,,,
6400,-1,-1,11,6,5,6,30,360000,atkP#0.12,trueAtk#200,,,,6,,crit#180,,,,,,,6395,,,,,,,,,16800,,,6395,1040,,,,
6401,-1,-1,11,6,6,1,31,600000,atkP#0.105,crit#150,,,,,,,,,,,,,6401,,,,,,,,,3600,5760,6402,6401,860,,,,
6402,-1,-1,11,6,6,2,32,700000,atkP#0.12,crit#180,,,,,,,,,,,,,6401,,,,,,,,,9360,5760,6403,6401,1020,,,,
6403,-1,-1,11,6,6,3,33,800000,atkP#0.135,crit#210,,,,,,,,,,,,,6401,,,,,,,,,15120,5760,6404,6401,1180,,,,
6404,-1,-1,11,6,6,4,34,900000,atkP#0.15,crit#240,,,,,,,,,,,,,6401,,,,,,,,,20880,5760,6405,6401,1340,,,,
6405,-1,-1,11,6,6,5,35,1000000,atkP#0.165,crit#270,,,,,,,,,,,,,6401,,,,,,,,,26640,5760,6406,6401,1500,,,,
6406,-1,-1,11,6,6,6,36,1100000,atkP#0.18,crit#300,,,,,,,,,,,,,6401,,,,,,,,,32400,,,6401,1660,,,,
6407,-1,-1,11,6,6,1,31,600000,hpP#0.1,miss#200,,,,,,,,,,,,,6407,,,,,,,,,3600,5760,6408,6407,860,,,,
6408,-1,-1,11,6,6,2,32,700000,hpP#0.11,miss#240,,,,,,,,,,,,,6407,,,,,,,,,9360,5760,6409,6407,1020,,,,
6409,-1,-1,11,6,6,3,33,800000,hpP#0.12,miss#280,,,,,,,,,,,,,6407,,,,,,,,,15120,5760,6410,6407,1180,,,,
6410,-1,-1,11,6,6,4,34,900000,hpP#0.13,miss#320,,,,,,,,,,,,,6407,,,,,,,,,20880,5760,6411,6407,1340,,,,
6411,-1,-1,11,6,6,5,35,1000000,hpP#0.14,miss#360,,,,,,,,,,,,,6407,,,,,,,,,26640,5760,6412,6407,1500,,,,
6412,-1,-1,11,6,6,6,36,1100000,hpP#0.15,miss#400,,,,,,,,,,,,,6407,,,,,,,,,32400,,,6407,1660,,,,
6413,-1,-1,11,6,6,1,31,600000,yx#0.4,hpP#0.1,,,,2,,miss#280,,,,,,,6413,,,,,,,,,3600,5760,6414,6413,860,,,,
6414,-1,-1,11,6,6,2,32,700000,yx#0.5,hpP#0.11,,,,2,,miss#280,,,,,,,6413,,,,,,,,,9360,5760,6415,6413,1020,,,,
6415,-1,-1,11,6,6,3,33,800000,yx#0.6,hpP#0.12,,,,2,,miss#280,,,,,,,6413,,,,,,,,,15120,5760,6416,6413,1180,,,,
6416,-1,-1,11,6,6,4,34,900000,yx#0.7,hpP#0.13,,,,2,,miss#280,,,,,,,6413,,,,,,,,,20880,5760,6417,6413,1340,,,,
6417,-1,-1,11,6,6,5,35,1000000,yx#0.8,hpP#0.14,,,,2,,miss#280,,,,,,,6413,,,,,,,,,26640,5760,6418,6413,1500,,,,
6418,-1,-1,11,6,6,6,36,1100000,yx#0.9,hpP#0.15,,,,2,,miss#280,,,,,,,6413,,,,,,,,,32400,,,6413,1660,,,,
6419,-1,-1,11,6,6,1,31,600000,atkP#0.105,hpP#0.09,,,,5,,free#250,,,,,,,6419,,,,,,,,,3600,5760,6420,6419,860,,,,
6420,-1,-1,11,6,6,2,32,700000,atkP#0.12,hpP#0.1,,,,5,,free#250,,,,,,,6419,,,,,,,,,9360,5760,6421,6419,1020,,,,
6421,-1,-1,11,6,6,3,33,800000,atkP#0.135,hpP#0.11,,,,5,,free#250,,,,,,,6419,,,,,,,,,15120,5760,6422,6419,1180,,,,
6422,-1,-1,11,6,6,4,34,900000,atkP#0.15,hpP#0.12,,,,5,,free#250,,,,,,,6419,,,,,,,,,20880,5760,6423,6419,1340,,,,
6423,-1,-1,11,6,6,5,35,1000000,atkP#0.165,hpP#0.13,,,,5,,free#250,,,,,,,6419,,,,,,,,,26640,5760,6424,6419,1500,,,,
6424,-1,-1,11,6,6,6,36,1100000,atkP#0.18,hpP#0.14,,,,5,,free#250,,,,,,,6419,,,,,,,,,32400,,,6419,1660,,,,
6425,-1,-1,11,6,6,1,31,600000,atkP#0.105,trueAtk#200,,,,6,,crit#300,,,,,,,6425,,,,,,,,,3600,5760,6426,6425,860,,,,
6426,-1,-1,11,6,6,2,32,700000,atkP#0.12,trueAtk#220,,,,6,,crit#300,,,,,,,6425,,,,,,,,,9360,5760,6427,6425,1020,,,,
6427,-1,-1,11,6,6,3,33,800000,atkP#0.135,trueAtk#240,,,,6,,crit#300,,,,,,,6425,,,,,,,,,15120,5760,6428,6425,1180,,,,
6428,-1,-1,11,6,6,4,34,900000,atkP#0.15,trueAtk#260,,,,6,,crit#300,,,,,,,6425,,,,,,,,,20880,5760,6429,6425,1340,,,,
6429,-1,-1,11,6,6,5,35,1000000,atkP#0.165,trueAtk#280,,,,6,,crit#300,,,,,,,6425,,,,,,,,,26640,5760,6430,6425,1500,,,,
6430,-1,-1,11,6,6,6,36,1100000,atkP#0.18,trueAtk#300,,,,6,,crit#300,,,,,,,6425,,,,,,,,,32400,,,6425,1660,,,,
6431,-1,-1,11,6,6,1,31,600000,atkP#0.105,hpP#0.09,energy#25,,,,,,,,,,,,6431,,,,,,,,,3600,5760,6432,6431,860,,,,
6432,-1,-1,11,6,6,2,32,700000,atkP#0.12,hpP#0.1,energy#30,,,,,,,,,,,,6431,,,,,,,,,9360,5760,6433,6431,1020,,,,
6433,-1,-1,11,6,6,3,33,800000,atkP#0.135,hpP#0.11,energy#35,,,,,,,,,,,,6431,,,,,,,,,15120,5760,6434,6431,1180,,,,
6434,-1,-1,11,6,6,4,34,900000,atkP#0.15,hpP#0.12,energy#40,,,,,,,,,,,,6431,,,,,,,,,20880,5760,6435,6431,1340,,,,
6435,-1,-1,11,6,6,5,35,1000000,atkP#0.165,hpP#0.13,energy#45,,,,,,,,,,,,6431,,,,,,,,,26640,5760,6436,6431,1500,,,,
6436,-1,-1,11,6,6,6,36,1100000,atkP#0.18,hpP#0.14,energy#50,,,,,,,,,,,,6431,,,,,,,,,32400,,,6431,1660,,,,
6437,-1,-1,11,6,6,1,31,600000,hit#650,atkP#0.12,sklP#100,,,,,,,,,,,,6437,,,,,,,,,3600,5760,6438,6437,860,,,,
6438,-1,-1,11,6,6,2,32,700000,hit#800,atkP#0.14,sklP#200,,,,,,,,,,,,6438,,,,,,,,,9360,5760,6439,6437,1020,,,,
6439,-1,-1,11,6,6,3,33,800000,hit#950,atkP#0.16,sklP#300,,,,,,,,,,,,6439,,,,,,,,,15120,5760,6440,6437,1180,,,,
6440,-1,-1,11,6,6,4,34,900000,hit#1100,atkP#0.19,sklP#400,,,,,,,,,,,,6440,,,,,,,,,20880,5760,6441,6437,1340,,,,
6441,-1,-1,11,6,6,5,35,1000000,hit#1250,atkP#0.22,sklP#500,,,,,,,,,,,,6441,,,,,,,,,26640,5760,6442,6437,1500,,,,
6442,-1,-1,11,6,6,6,36,1100000,hit#1400,atkP#0.25,sklP#600,,,,,,,,,,,,6442,,,,,,,,,32400,,,6437,1660,,,,
6443,-1,-1,11,6,6,1,31,600000,atkP#0.11,crit#200,critTime#500,,,,,,,,,,,,6443,,,,,,,,,3600,5760,6444,6443,860,,,,
6444,-1,-1,11,6,6,2,32,700000,atkP#0.13,crit#220,critTime#600,,,,,,,,,,,,6444,,,,,,,,,9360,5760,6445,6443,1020,,,,
6445,-1,-1,11,6,6,3,33,800000,atkP#0.15,crit#240,critTime#700,,,,,,,,,,,,6445,,,,,,,,,15120,5760,6446,6443,1180,,,,
6446,-1,-1,11,6,6,4,34,900000,atkP#0.17,crit#260,critTime#800,,,,,,,,,,,,6446,,,,,,,,,20880,5760,6447,6443,1340,,,,
6447,-1,-1,11,6,6,5,35,1000000,atkP#0.19,crit#280,critTime#900,,,,,,,,,,,,6447,,,,,,,,,26640,5760,6448,6443,1500,,,,
6448,-1,-1,11,6,6,6,36,1100000,atkP#0.21,crit#300,critTime#1000,,,,,,,,,,,,6448,,,,,,,,,32400,,,6443,1660,,,,
6449,-1,-1,11,6,6,1,31,600000,atkP#0.11,decDmg#150,free#100,,,,,,,,,,,,6449,,,,,,,,,3600,5760,6450,6449,860,,,,
6450,-1,-1,11,6,6,2,32,700000,atkP#0.13,decDmg#180,free#130,,,,,,,,,,,,6450,,,,,,,,,9360,5760,6451,6449,1020,,,,
6451,-1,-1,11,6,6,3,33,800000,atkP#0.15,decDmg#210,free#160,,,,,,,,,,,,6451,,,,,,,,,15120,5760,6452,6449,1180,,,,
6452,-1,-1,11,6,6,4,34,900000,atkP#0.17,decDmg#240,free#190,,,,,,,,,,,,6452,,,,,,,,,20880,5760,6453,6449,1340,,,,
6453,-1,-1,11,6,6,5,35,1000000,atkP#0.19,decDmg#270,free#220,,,,,,,,,,,,6453,,,,,,,,,26640,5760,6454,6449,1500,,,,
6454,-1,-1,11,6,6,6,36,1100000,atkP#0.21,decDmg#300,free#250,,,,,,,,,,,,6454,,,,,,,,,32400,,,6449,1660,,,,
6455,-1,-1,11,6,6,1,31,600000,atkP#0.13,spd#25,miss#500,,,,,,,,,,,,6455,,,,,,,,,3600,5760,6456,6455,860,,,,
6456,-1,-1,11,6,6,2,32,700000,atkP#0.15,spd#34,miss#600,,,,,,,,,,,,6456,,,,,,,,,9360,5760,6457,6455,1020,,,,
6457,-1,-1,11,6,6,3,33,800000,atkP#0.17,spd#43,miss#700,,,,,,,,,,,,6457,,,,,,,,,15120,5760,6458,6455,1180,,,,
6458,-1,-1,11,6,6,4,34,900000,atkP#0.19,spd#52,miss#800,,,,,,,,,,,,6458,,,,,,,,,20880,5760,6459,6455,1340,,,,
6459,-1,-1,11,6,6,5,35,1000000,atkP#0.22,spd#61,miss#900,,,,,,,,,,,,6459,,,,,,,,,26640,5760,6460,6455,1500,,,,
6460,-1,-1,11,6,6,6,36,1100000,atkP#0.25,spd#70,miss#1000,,,,,,,,,,,,6460,,,,,,,,,32400,,,6455,1660,,,,
6461,-1,-1,11,6,6,1,31,600000,hpP#0.13,atkP#0.11,,646101,,,,,,,,,,,6461,,,,,,,,,3600,5760,6462,6461,860,,,,
6462,-1,-1,11,6,6,2,32,700000,hpP#0.15,atkP#0.12,,646201,,,,,,,,,,,6462,,,,,,,,,9360,5760,6463,6461,1020,,,,
6463,-1,-1,11,6,6,3,33,800000,hpP#0.17,atkP#0.135,,646301,,,,,,,,,,,6463,,,,,,,,,15120,5760,6464,6461,1180,,,,
6464,-1,-1,11,6,6,4,34,900000,hpP#0.19,atkP#0.15,,646401,,,,,,,,,,,6464,,,,,,,,,20880,5760,6465,6461,1340,,,,
6465,-1,-1,11,6,6,5,35,1000000,hpP#0.22,atkP#0.165,,646501,,,,,,,,,,,6465,,,,,,,,,26640,5760,6466,6461,1500,,,,
6466,-1,-1,11,6,6,6,36,1100000,hpP#0.25,atkP#0.18,,646601,,,,,,,,,,,6466,,,,,,,,,32400,,,6461,1660,,,,
6467,-1,-1,11,6,6,1,31,600000,atkP#0.11,brk#200,,,,2,,miss#600,,,,,,,6467,,,,,,,,,3600,5760,6468,6467,860,,,,
6468,-1,-1,11,6,6,2,32,700000,atkP#0.12,brk#240,,,,2,,miss#600,,,,,,,6468,,,,,,,,,9360,5760,6469,6467,1020,,,,
6469,-1,-1,11,6,6,3,33,800000,atkP#0.135,brk#280,,,,2,,miss#600,,,,,,,6469,,,,,,,,,15120,5760,6470,6467,1180,,,,
6470,-1,-1,11,6,6,4,34,900000,atkP#0.15,brk#320,,,,2,,miss#600,,,,,,,6470,,,,,,,,,20880,5760,6471,6467,1340,,,,
6471,-1,-1,11,6,6,5,35,1000000,atkP#0.165,brk#360,,,,2,,miss#600,,,,,,,6471,,,,,,,,,26640,5760,6472,6467,1500,,,,
6472,-1,-1,11,6,6,6,36,1100000,atkP#0.18,brk#400,,,,2,,miss#600,,,,,,,6472,,,,,,,,,32400,,,6467,1660,,,,
6473,-1,-1,11,6,6,1,31,600000,atkP#0.13,spd#20,unfree#100,,,,,,,,,,,,6473,,,,,,,,,3600,5760,6474,6473,860,,,,
6474,-1,-1,11,6,6,2,32,700000,atkP#0.14,spd#26,unfree#130,,,,,,,,,,,,6474,,,,,,,,,9360,5760,6475,6473,1020,,,,
6475,-1,-1,11,6,6,3,33,800000,atkP#0.15,spd#32,unfree#160,,,,,,,,,,,,6475,,,,,,,,,15120,5760,6476,6473,1180,,,,
6476,-1,-1,11,6,6,4,34,900000,atkP#0.16,spd#38,unfree#190,,,,,,,,,,,,6476,,,,,,,,,20880,5760,6477,6473,1340,,,,
6477,-1,-1,11,6,6,5,35,1000000,atkP#0.18,spd#44,unfree#220,,,,,,,,,,,,6477,,,,,,,,,26640,5760,6478,6473,1500,,,,
6478,-1,-1,11,6,6,6,36,1100000,atkP#0.2,spd#50,unfree#250,,,,,,,,,,,,6478,,,,,,,,,32400,,,6473,1660,,,,
6479,-1,-1,11,6,6,1,31,600000,atkP#0.11,miss#300,,,,1,,critTime#600,,,,,,,6479,,,,,,,,,3600,5760,6480,6479,860,,,,
6480,-1,-1,11,6,6,2,32,700000,atkP#0.12,miss#360,,,,1,,critTime#600,,,,,,,6480,,,,,,,,,9360,5760,6481,6479,1020,,,,
6481,-1,-1,11,6,6,3,33,800000,atkP#0.135,miss#420,,,,1,,critTime#600,,,,,,,6481,,,,,,,,,15120,5760,6482,6479,1180,,,,
6482,-1,-1,11,6,6,4,34,900000,atkP#0.15,miss#480,,,,1,,critTime#600,,,,,,,6482,,,,,,,,,20880,5760,6483,6479,1340,,,,
6483,-1,-1,11,6,6,5,35,1000000,atkP#0.165,miss#540,,,,1,,critTime#600,,,,,,,6483,,,,,,,,,26640,5760,6484,6479,1500,,,,
6484,-1,-1,11,6,6,6,36,1100000,atkP#0.18,miss#600,,,,1,,critTime#600,,,,,,,6484,,,,,,,,,32400,,,6479,1660,,,,
6485,-1,-1,11,6,6,1,31,600000,atkP#0.12,hpP#0.09,brk#500,,,,,,,,,,,,6485,,,,,,,,,3600,5760,6486,6485,860,,,,
6486,-1,-1,11,6,6,2,32,700000,atkP#0.14,hpP#0.1,brk#600,,,,,,,,,,,,6486,,,,,,,,,9360,5760,6487,6485,1020,,,,
6487,-1,-1,11,6,6,3,33,800000,atkP#0.16,hpP#0.11,brk#700,,,,,,,,,,,,6487,,,,,,,,,15120,5760,6488,6485,1180,,,,
6488,-1,-1,11,6,6,4,34,900000,atkP#0.19,hpP#0.12,brk#800,,,,,,,,,,,,6488,,,,,,,,,20880,5760,6489,6485,1340,,,,
6489,-1,-1,11,6,6,5,35,1000000,atkP#0.22,hpP#0.13,brk#900,,,,,,,,,,,,6489,,,,,,,,,26640,5760,6490,6485,1500,,,,
6490,-1,-1,11,6,6,6,36,1100000,atkP#0.25,hpP#0.14,brk#1000,,,,,,,,,,,,6490,,,,,,,,,32400,,,6485,1660,,,,
6491,-1,-1,11,6,6,1,31,600000,atkP#0.11,spd#20,,,,2,,decDmg#180,,,,,,,6491,,,,,,,,,3600,5760,6492,6491,860,,,,
6492,-1,-1,11,6,6,2,32,700000,atkP#0.12,spd#24,,,,2,,decDmg#180,,,,,,,6492,,,,,,,,,9360,5760,6493,6491,1020,,,,
