id,name,fort_id,fort_finish,next,fort_final,lv,power,battle_id,monsterShow,monsterskin,battle_effect,battle_time,reward,gold,exp_partner,exp_player,dropbox_ids,dropbox_show,dropbox_id_activity,dropbox_show_activity,dropbox_id_activity2,dropbox_show_activity2,dropbox_id_activity3,dropbox_show_activity3,dropbox_id_activity4,dropbox_show_activity4,set_map,stage_img,tips_type,function_id
420,10,41,16,421,41,254,297280,100420,754009|754009|754009|754009|754009|754009,,,10,3#70200|1#36600|9#97200|956001#50,1#80,9#148,3#98,100420|100999,940011|1062|2062|3062|4062|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_27_1,stage_img_5,,
421,1,42,16,422,0,254,0,100421,751009|751009|751009|751009|751009|751009,,,10,3#70800|1#37200|9#97800,1#81,9#149,3#99,100421|100999,1062|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_3,,
422,2,42,16,423,0,255,297280,100422,751008|751008|751008|751008|751008|751008,,,10,3#70800|1#37200|9#97800,1#81,9#149,3#99,100422|100999,2062|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_31_1,stage_img,,
423,3,42,16,424,0,256,297280,100423,751007|751007|751007|751007|751007|751007,,,10,3#70800|1#37200|9#97800,1#81,9#149,3#99,100423|100999,3062|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_26_1,stage_img,,
424,4,42,16,425,0,257,297280,100424,751004|751004|751004|751004|751004|751004,,,10,3#70800|1#37200|9#97800,1#81,9#149,3#99,100424|100999,4062|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_51,,
425,5,42,16,426,0,258,297280,100425,751010|751010|751010|751010|751010|751010,,,10,3#70800|1#37200|9#97800|1063#1,1#81,9#149,3#99,100425|100999,940012|1062|2062|3062|4062|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_52,,
426,6,42,16,427,0,259,297280,100426,753001|753001|753001|753001|753001|753001,,,10,3#71400|1#37200|9#98400|2063#1,1#81,9#149,3#99,100426|100999,1062|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_22,,
427,7,42,16,428,0,260,297280,100427,753002|753002|753002|753002|753002|753002,,,10,3#71400|1#37200|9#98400|3063#1,1#81,9#149,3#99,100427|100999,2062|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_50,,
428,8,42,16,429,0,261,297280,100428,753008|753008|753008|753008|753008|753008,,,10,3#71400|1#37200|9#98400|4063#1,1#81,9#149,3#99,100428|100999,3062|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_36,,
429,9,42,16,430,0,262,297280,100429,753006|753006|753006|753006|753006|753006,,,10,3#71400|1#37200|9#98400,1#81,9#149,3#99,100429|100999,4062|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_37,,
430,10,42,16,431,42,263,297280,100430,753009|753009|753009|753009|753009|753009,,,10,3#71400|1#37200|9#98400|956001#50,1#81,9#149,3#99,100430|100999,940013|1062|2062|3062|4062|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_38,,
431,1,43,16,432,0,263,0,100431,755003|755003|755003|755003|755003|755003,,,10,3#72000|1#37800|9#99000,1#82,9#150,3#100,100431|100999,1062|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_26,,
432,2,43,16,433,0,264,297280,100432,755001|755001|755001|755001|755001|755001,,,10,3#72000|1#37800|9#99000,1#82,9#150,3#100,100432|100999,2062|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_26_1,stage_img,,
433,3,43,16,434,0,265,297280,100433,755002|755002|755002|755002|755002|755002,,,10,3#72000|1#37800|9#99000,1#82,9#150,3#100,100433|100999,3062|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_36,,
434,4,43,16,435,0,266,297280,100434,755004|755004|755004|755004|755004|755004,,,10,3#72000|1#37800|9#99000,1#82,9#150,3#100,100434|100999,4062|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_37,,
435,5,43,16,436,0,267,297280,100435,755004|755004|755004|756004|756004|756004,,,10,3#72000|1#37800|9#99000|1063#1,1#82,9#150,3#100,100435|100999,940014|1062|2062|3062|4062|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_28_1,stage_img_7,,
436,6,43,16,437,0,268,297280,100436,756003|756003|756003|756003|756003|756003,,,10,3#72600|1#37800|9#99600|2063#1,1#82,9#150,3#100,100436|100999,1062|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_28_1,stage_img_6,,
437,7,43,16,438,0,269,297280,100437,756002|756002|756002|756002|756002|756002,,,10,3#72600|1#37800|9#99600|3063#1,1#82,9#150,3#100,100437|100999,2062|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_28_1,stage_img_8,,
438,8,43,16,439,0,270,297280,100438,756001|756001|756001|756001|756001|756001,,,10,3#72600|1#37800|9#99600|4063#1,1#82,9#150,3#100,100438|100999,3062|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_28_1,stage_img_9,,
439,9,43,16,440,0,271,297280,100439,755004|755004|755004|756004|756004|756004,,,10,3#72600|1#37800|9#99600,1#82,9#150,3#100,100439|100999,4062|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_28_1,stage_img_10,,
440,10,43,16,441,43,272,297280,100440,756004|756004|756004|756004|756004|756004,,,10,3#72600|1#37800|9#99600|956001#50,1#82,9#150,3#100,100440|100999,940011|1062|2062|3062|4062|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_28_1,stage_img_6,,
441,1,44,16,442,0,272,0,100441,754005|754005|754001|754001|754009|754009,,,10,3#73200|1#38400|9#100200,1#83,9#151,3#101,100441|100999,1062|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_26_1,stage_img,,
442,2,44,16,443,0,273,297280,100442,751009|751009|751007|751007|751010|751010,,,10,3#73200|1#38400|9#100200,1#83,9#151,3#101,100442|100999,2062|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_16_1,stage_img_1,,
443,3,44,16,444,0,274,297280,100443,753008|753008|753002|753002|753006|753006,,,10,3#73200|1#38400|9#100200,1#83,9#151,3#101,100443|100999,3062|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_16_1,stage_img_60,,
444,4,44,16,445,0,275,297280,100444,755002|755004|755002|755001|755001|755004,,,10,3#73200|1#38400|9#100200,1#83,9#151,3#101,100444|100999,4062|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_36_1,stage_img_59,,
445,5,44,16,446,0,276,297280,100445,756003|756001|756001|756002|756004|756004,,,10,3#73200|1#38400|9#100200|1063#1,1#83,9#151,3#101,100445|100999,940012|1062|2062|3062|4062|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_36_1,stage_img_58,,
446,6,44,16,447,0,277,297280,100446,753010|756003|752002|751010|755001|754001,,,10,3#73800|1#38400|9#100800|2063#1,1#83,9#151,3#101,100446|100999,1062|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_36_1,stage_img_1,,
447,7,44,16,448,0,278,297280,100447,753010|751010|754009|752009|756004|755004,,,10,3#73800|1#38400|9#100800|3063#1,1#83,9#151,3#101,100447|100999,2062|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_26_1,stage_img,,
448,8,44,16,449,0,279,297280,100448,753010|751009|755004|753009|751010|755001,,,10,3#73800|1#38400|9#100800|4063#1,1#83,9#151,3#101,100448|100999,3062|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_26_1,stage_img,,
449,9,44,16,450,0,280,297280,100449,756001|756001|752007|752007|754009|754009,,,10,3#73800|1#38400|9#100800,1#83,9#151,3#101,100449|100999,4062|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_26_1,stage_img,,
450,10,44,16,451,44,281,297280,100450,755002|755001|756001|756004|756004|755001,,,10,3#73800|1#38400|9#100800|956001#50,1#83,9#151,3#101,100450|100999,940013|1062|2062|3062|4062|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_26_1,stage_img,,
451,1,45,16,452,0,281,0,100451,752008|754009|754007|752002|754001|752002,,,10,3#74400|1#39000|9#101400,1#84,9#152,3#102,100451|100999,1063|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_26_1,stage_img,,
452,2,45,16,453,0,282,297280,100452,752008|752010|752007|752002|752002|752002,,,10,3#74400|1#39000|9#101400,1#84,9#152,3#102,100452|100999,2063|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_19_1,stage_img_20,,
453,3,45,16,454,0,283,297280,100453,751009|751009|752002|752002|752002|752002,,,10,3#74400|1#39000|9#101400,1#84,9#152,3#102,100453|100999,3063|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_19_1,stage_img_21,,
454,4,45,16,455,0,284,297280,100454,753010|754010|754010|753009|753009|753009,,,10,3#74400|1#39000|9#101400,1#84,9#152,3#102,100454|100999,4063|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_25_1,stage_img_39,,
455,5,45,16,456,0,285,297280,100455,753009|753010|753009|753009|753009|753009,,,10,3#74400|1#39000|9#101400|1064#1,1#84,9#152,3#102,100455|100999,940014|1063|2063|3063|4063|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_25_1,stage_img_40,,
456,6,45,16,457,0,286,297280,100456,753001|754006|754006|754006|751007|751007,,,10,3#75000|1#39000|9#102000|2064#1,1#84,9#152,3#102,100456|100999,1063|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_19_1,stage_img_19,,
457,7,45,16,458,0,287,297280,100457,753010|753002|753008|753009|753006|753009,,,10,3#75000|1#39000|9#102000|3064#1,1#84,9#152,3#102,100457|100999,2063|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_19_1,stage_img_41,,
458,8,45,16,459,0,288,297280,100458,755002|754005|753008|756001|751010|752007,,,10,3#75000|1#39000|9#102000|4064#1,1#84,9#152,3#102,100458|100999,3063|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_31_1,stage_img,,
459,9,45,16,460,0,289,297280,100459,751009|751004|751010|751010|751007|751007,,,10,3#75000|1#39000|9#102000,1#84,9#152,3#102,100459|100999,4063|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_25_1,stage_img_18,,
460,10,45,16,461,45,290,297280,100460,756001|756001|756004|756004|756004|756004,,,10,3#75000|1#39000|9#102000|956001#50,1#84,9#152,3#102,100460|100999,940011|1063|2063|3063|4063|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_25_1,stage_img_40,,
461,1,46,16,462,0,290,0,100461,752009|752009|752009|752009|752009|752009,,,10,3#75600|1#39600|9#102600,1#85,9#153,3#103,100461|100999,1063|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_16_1,stage_img_56,,
462,2,46,16,463,0,291,297280,100462,752005|752005|752005|752005|752005|752005,,,10,3#75600|1#39600|9#102600,1#85,9#153,3#103,100462|100999,2063|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_35_1,stage_img_53,,
463,3,46,16,464,0,292,297280,100463,752006|752006|752006|752006|752006|752006,,,10,3#75600|1#39600|9#102600,1#85,9#153,3#103,100463|100999,3063|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_33_1,stage_img_47,,
464,4,46,16,465,0,293,297280,100464,752010|752010|752010|752010|752010|752010,,,10,3#75600|1#39600|9#102600,1#85,9#153,3#103,100464|100999,4063|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_33_1,stage_img_48,,
465,5,46,16,466,0,294,297280,100465,752002|752002|752002|752002|752002|752002,,,10,3#75600|1#39600|9#102600|1064#1,1#85,9#153,3#103,100465|100999,940012|1063|2063|3063|4063|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_33_1,stage_img_49,,
466,6,46,16,467,0,295,297280,100466,754005|754005|754005|754005|754005|754005,,,10,3#76200|1#39600|9#103200|2064#1,1#85,9#153,3#103,100466|100999,1063|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_33_1,stage_img_57,,
467,7,46,16,468,0,296,297280,100467,754006|754006|754006|754006|754006|754006,,,10,3#76200|1#39600|9#103200|3064#1,1#85,9#153,3#103,100467|100999,2063|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_33_1,stage_img_56,,
468,8,46,16,469,0,297,297280,100468,754001|754001|754001|754001|754001|754001,,,10,3#76200|1#39600|9#103200|4064#1,1#85,9#153,3#103,100468|100999,3063|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_25,,
469,9,46,16,470,0,298,297280,100469,754010|754010|754010|754010|754010|754010,,,10,3#76200|1#39600|9#103200,1#85,9#153,3#103,100469|100999,4063|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_26,,
470,10,46,16,471,46,299,297280,100470,754009|754009|754009|754009|754009|754009,,,10,3#76200|1#39600|9#103200|956001#50,1#85,9#153,3#103,100470|100999,940013|1063|2063|3063|4063|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_28,,
471,1,47,16,472,0,299,0,100471,751009|751009|751009|751009|751009|751009,,,10,3#76800|1#40200|9#103800,1#86,9#154,3#104,100471|100999,1063|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_24,,
472,2,47,16,473,0,300,297280,100472,751008|751008|751008|751008|751008|751008,,,10,3#76800|1#40200|9#103800,1#86,9#154,3#104,100472|100999,2063|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_25,,
473,3,47,16,474,0,301,297280,100473,751007|751007|751007|751007|751007|751007,,,10,3#76800|1#40200|9#103800,1#86,9#154,3#104,100473|100999,3063|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_26,,
474,4,47,16,475,0,302,297280,100474,751004|751004|751004|751004|751004|751004,,,10,3#76800|1#40200|9#103800,1#86,9#154,3#104,100474|100999,4063|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_27,,
475,5,47,16,476,0,303,297280,100475,751010|751010|751010|751010|751010|751010,,,10,3#76800|1#40200|9#103800|1064#1,1#86,9#154,3#104,100475|100999,940014|1063|2063|3063|4063|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_28,,
476,6,47,16,477,0,304,297280,100476,753001|753001|753001|753001|753001|753001,,,10,3#77400|1#40200|9#104400|2064#1,1#86,9#154,3#104,100476|100999,1063|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_24,,
477,7,47,16,478,0,305,297280,100477,753002|753002|753002|753002|753002|753002,,,10,3#77400|1#40200|9#104400|3064#1,1#86,9#154,3#104,100477|100999,2063|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_25,,
478,8,47,16,479,0,306,297280,100478,753008|753008|753008|753008|753008|753008,,,10,3#77400|1#40200|9#104400|4064#1,1#86,9#154,3#104,100478|100999,3063|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_26,,
479,9,47,16,480,0,307,297280,100479,753006|753006|753006|753006|753006|753006,,,10,3#77400|1#40200|9#104400,1#86,9#154,3#104,100479|100999,4063|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_27,,
480,10,47,16,481,0,308,297280,100480,753009|753009|753009|753009|753009|753009,,,10,3#77400|1#40200|9#104400|956001#50,1#86,9#154,3#104,100480|100999,940011|1063|2063|3063|4063|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_28,,
481,11,47,16,482,0,308,297280,100481,755003|755003|755003|755003|755003|755003,,,10,3#78000|1#40800|9#105000,1#87,9#155,3#105,100481|100999,1063|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_24,,
482,12,47,16,483,0,309,297280,100482,755001|755001|755001|755001|755001|755001,,,10,3#78000|1#40800|9#105000,1#87,9#155,3#105,100482|100999,2063|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_25,,
483,13,47,16,484,0,310,297280,100483,755002|755002|755002|755002|755002|755002,,,10,3#78000|1#40800|9#105000,1#87,9#155,3#105,100483|100999,3063|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_26,,
484,14,47,16,485,0,311,297280,100484,755004|755004|755004|755004|755004|755004,,,10,3#78000|1#40800|9#105000,1#87,9#155,3#105,100484|100999,4063|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_27,,
485,15,47,16,486,47,312,297280,100485,755004|755004|755004|756004|756004|756004,,,10,3#78000|1#40800|9#105000|1064#1,1#87,9#155,3#105,100485|100999,940012|1063|2063|3063|4063|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_29_1,stage_img_28,,
486,1,48,16,487,0,312,0,100486,756003|756003|756003|756003|756003|756003,,,10,3#78600|1#40800|9#105600|2064#1,1#87,9#155,3#105,100486|100999,1063|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_2,,
487,2,48,16,488,0,314,297280,100487,756002|756002|756002|756002|756002|756002,,,10,3#78600|1#40800|9#105600|3064#1,1#87,9#155,3#105,100487|100999,2063|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_36,,
488,3,48,16,489,0,316,297280,100488,756001|756001|756001|756001|756001|756001,,,10,3#78600|1#40800|9#105600|4064#1,1#87,9#155,3#105,100488|100999,3063|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_37,,
489,4,48,16,490,0,318,297280,100489,755004|755004|755004|756004|756004|756004,,,10,3#78600|1#40800|9#105600,1#87,9#155,3#105,100489|100999,4063|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_38,,
490,5,48,16,491,0,320,297280,100490,756004|756004|756004|756004|756004|756004,,,10,3#78600|1#40800|9#105600|956001#50,1#87,9#155,3#105,100490|100999,940013|1063|2063|3063|4063|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_50,,
491,6,48,16,492,0,322,297280,100491,754005|754005|754001|754001|754009|754009,,,10,3#79200|1#41400|9#106200,1#88,9#156,3#106,100491|100999,1064|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_52,,
492,7,48,16,493,0,324,297280,100492,751009|751009|751007|751007|751010|751010,,,10,3#79200|1#41400|9#106200,1#88,9#156,3#106,100492|100999,2064|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_36,,
493,8,48,16,494,0,326,297280,100493,753008|753008|753002|753002|753006|753006,,,10,3#79200|1#41400|9#106200,1#88,9#156,3#106,100493|100999,3064|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_37,,
494,9,48,16,495,0,328,297280,100494,755002|755004|755002|755001|755001|755004,,,10,3#79200|1#41400|9#106200,1#88,9#156,3#106,100494|100999,4064|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_38,,
495,10,48,16,496,0,330,297280,100495,756003|756001|756001|756002|756004|756004,,,10,3#79200|1#41400|9#106200|1065#1,1#88,9#156,3#106,100495|100999,940014|1064|2064|3064|4064|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_35,,
496,11,48,16,497,0,332,297280,100496,753010|756003|752002|751010|755001|754001,,,10,3#79800|1#41400|9#106800|2065#1,1#88,9#156,3#106,100496|100999,1064|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_52,,
497,12,48,16,498,0,334,297280,100497,753010|751010|754009|752009|756004|755004,,,10,3#79800|1#41400|9#106800|3065#1,1#88,9#156,3#106,100497|100999,2064|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_36,,
498,13,48,16,499,0,336,297280,100498,753010|751009|755004|753009|751010|755001,,,10,3#79800|1#41400|9#106800|4065#1,1#88,9#156,3#106,100498|100999,3064|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_37,,
499,14,48,16,500,0,338,297280,100499,756001|756001|752007|752007|754009|754009,,,10,3#79800|1#41400|9#106800,1#88,9#156,3#106,100499|100999,4064|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_38,,
