name,class,resource,window_name,layer_type,hide_type,back_type,background,open_sound,open_animation,close_animation,bottom_btn_status,back_close,show_res_loading,res_loading_delay,show_scene,record_id,win_name,img_guide,animation_part,stack_type,bgs_sound
dress_show_award_window,DressShowAwardWindow,dress_show_award_window,DRESS_SHOW_AWARD_WINDOQQ,4,-1,-1,2,,2,2,-2,1,,,,821,-1,,,,
dress_summon_effect_res_window,DressSummonEffectResWindow,dress_summon_effect_res_window,DRESS_SUMMON_EFFECT_RES_WINDOW,6,-1,1,1,,,,-2,,1,,,822,-1,,,,
dress_show_entrance_window,DressShowEntranceWindow,dress_show_entrance_window,DRESS_SHOW_ENTRANCE_WINDOW,2,1,1,-1,,,,,1,,,,823,-1,,,,
dress_show_main_window,DressShowMainWindow,dress_show_main_window,DRESS_SHOW_MAIN_WINDOW,2,1,1,-1,,,,,1,,,,824,-1,,,,
dress_show_choose_window,DressShowChooseWindow,dress_show_choose_window,DRESS_SHOW_CHOOSE_WINDOW,4,-1,-1,2,,,,,1,,,,825,-1,,,,
dress_show_buffs_detail_window,DressShowBuffsDetailWindow,dress_show_buffs_detail_window,DRESS_SHOW_BUFFS_DETAIL_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,826,-1,,,,
dress_show_total_award_window,DressShowTotalAwardWindow,dress_show_total_award_window,DRESS_SHOW_TOTAL_AWARD_WINDOQQ,4,-1,-1,2,,2,2,-2,1,,,,827,-1,,,,
activity_monthly_hike_award_window,ActivityMonthlyHikeAwardWindow,activity_monthly_hike_award_window,ACTIVITY_MONTHLY_HIKE_AWARD_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,828,-1,,,,
activity_monthly_hike_award_window2,ActivityMonthlyHikeAwardWindow2,activity_monthly_hike_award_window2,ACTIVITY_MONTHLY_HIKE_AWARD_WINDOW,6,-1,-1,3,,2,2,-2,,,,,829,-1,,,,
new_player_tips_window,NewPlayerTipsWindow,new_player_tips_window,NEW_PLAYER_TIPS_WINDOW,4,-1,-1,3,,2,2,-1,1,,,,830,-1,,,,
getway_with_progress_window,GetwayWithProgressWindow,getway_with_progress_window,GETWAY_WITH_PROGRESS_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,831,-1,,,,
new_notice_window,NewNoticeWindow,new_notice_window,NEW_NOTICE_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,832,-1,,,,
activity_firework_shop_window,ActivityFireworkShopWindow,activity_firework_shop_window,ACTIVITY_FIREWORK_SHOP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,833,-1,,,,
evaluate_window,EvaluateWindow,evaluate_window,EVALUATE_WINDOW,6,-1,-1,3,,2,2,-2,1,,,,834,-1,,,,
feedback_window,FeedbackWindow,feedback_window,FEEDBACK_WINDOW,6,-1,-1,3,,2,2,-2,1,,,,835,-1,,,,
activity_firework_explain_window,ActivityFireworkExplainWindow,activity_firework_explain_window,ACTIVITY_FIREWORK_EXPLAIN_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,836,-1,,,,
activity_recall_lottery_award_preview_window,ActivityRecallLotteryAwardPreviewWindow,activity_recall_lottery_award_preview_window,ACTIVITY_RECALL_LOTTERY_AWARD_PREVIEW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,837,-1,,,,
activity_recall_lottery_tip_window,ActivityRecallLotteryTipWindow,activity_recall_lottery_tip_window,ACTIVITY_RECALL_LOTTERY_TIP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,838,-1,,,,
activity_recall_lottery_awake_window,ActivityRecallLotteryAwakeWindow,activity_recall_lottery_awake_window,ACTIVITY_RECALL_LOTTERY_AWAKE_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,839,-1,,,,
dress_buffs_show_window,DressBuffsShowWindow,dress_buffs_show_window,DRESS_BUFFS_SHOW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,840,-1,,,,
dress_buffs_related_window,DressBuffsRelatedWindow,dress_buffs_related_window,DRESS_BUFFS_RELATED_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,841,-1,,,,
chime_main_window,ChimeMainWindow,chime_main_window,CHIME_MAIN_WINDOW,2,1,1,-1,,,,-2,1,,,,842,-1,,,,
chime_detail_window,ChimeDetailWindow,chime_detail_window,CHIME_DETAIL_WINDOW,6,-1,-1,2,2135,2,2,-2,1,,,,843,-1,,,,
chime_debris_backpack_window,ChimeDebrisBackpackWindow,chime_debris_backpack_window,CHIME_DEBRIS_BACKPACK_WINDOW,6,-1,-1,2,2135,2,2,-2,1,,,,844,-1,,,,
chime_pokedex_window,ChimePokedexWindow,chime_pokedex_window,CHIME_POKEDEX_WINDOW,6,-1,-1,2,2135,2,2,-2,1,,,,845,-1,,,,
shrine_hurdle_shop_window,ShrineHurdleShopWindow,shrine_hurdle_shop_window,SHRINE_POOL,4,-1,-1,2,2135,2,2,-2,1,,,,846,-1,,,,
shrine_hurdle_notice_window,ShrineHurdleNoticeWindow,shrine_hurdle_notice_window,SHRINE_NOTICE,4,-1,-1,2,,2,2,-2,1,,,,847,-1,,,,
shrine_hurdle_entrance_window,ShrineHurdleEntranceWindow,shrine_hurdle_entrance_window,SHRINE_HURDLE_ENTRANCE_WINDOW,2,-1,-1,1,,,,-1,1,1,,,842,-1,,,,
shrine_hurdle_choose_level_window,ShrineHurdleChooseLevelWindow,shrine_hurdle_choose_level_window,SHRINE_HURDLE_CHOOSE_LEVEL_WINDOW,4,-1,-1,2,,,2,-2,1,,,,843,-1,,,,
shrine_hurdle_choose_way_window,ShrineHurdleChooseWayWindow,shrine_hurdle_choose_way_window,SHRINE_HURDLE_CHOOSE_WAY_WINDOW,4,-1,-1,2,,,,-2,1,,,,844,-1,,,,
shrine_hurlde_select_partner_window,ShrineHurdleSelectPartnerWindow,shrine_hurlde_select_partner_window,SHRINE_HURDLE_CHOOSE_PARTNER_WINDOW,4,-1,-1,2,2135,2,2,-2,1,,,,845,-1,,,,
shrine_hurdle_window,ShrineHurdleWindow,shrine_hurdle_main_window,SHRINE_HURDLE_WINDOW,2,-1,-1,1,,,,-1,1,1,,,846,-1,,,,
shrine_hurdle_choose_buff_window,ShrineHurdleChooseBuffWindow,shrine_hurdle_choose_buff_window,SHRINE_HURDLE_CHOOSE_BUFF_WINDOW,4,-1,-1,2,2135,2,2,-2,1,,,,852,-1,,,,
shrine_hurdle_info_window,ShrineHurdleInfoWindow,shrine_hurdle_info_window,SHRINE_HURDLE_INFO_WINDOW,4,-1,-1,2,2135,2,2,-2,1,,,,848,-1,,,,
time_cloister_crystal_detail_window,TimeCloisterCrystalDetailWindow,time_cloister_crystal_detail_window,TIME_CLOISTER_CRYSTAL_DETAIL_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,849,-1,,,,
time_cloister_crystal_show_next_window,TimeCloisterCrystalShowNextWindow,time_cloister_crystal_show_next_window,TIME_CLOISTER_CRYSTAL_SHOW_NEXT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,850,-1,,,,
shrine_hurdle_select_partner_window,ShrineHurdleSelectPartnerWindow,shrine_hurdle_select_partner_window,SHRINE_HURDLE_SELECT_PARTNER_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,851,-1,,,,
time_cloister_crystal_choice_window,TimeCloisterCrystalChoiceWindow,time_cloister_crystal_choice_window,TIME_CLOISTER_CRYSTAL_CHOICE_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,852,-1,,,,
shrine_hurdle_record_window,ShrineHurdleRecordWindow,shrine_hurdle_record_window,SHRINE_HURDLE_RECORD_WINDOW,4,-1,-1,2,2135,2,2,-2,1,,,,853,-1,,,,
time_cloister_crystal_list_window,TimeCloisterCrystalListWindow,time_cloister_crystal_list_window,TIME_CLOISTER_CRYSTAL_LIST_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,854,-1,,,,
time_cloister_crystal_battle_card_window,TimeCloisterCrystalBattleCardWindow,time_cloister_crystal_battle_card_window,TIME_CLOISTER_CRYSTAL_BATTLE_CARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,855,-1,,,,
shrine_story_review_window,ShrineStoryReviewWindow,shrine_story_review_window,SHRINE_STORY_REVIEW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,856,-1,,,,
activity_lafuli_castle_task_window,ActivityLafuliCastleTaskWindow,activity_lafuli_castle_task_window,ACTIVITY_LAFULI_CASTLE_TASK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,857,-1,,,,
activity_lafuli_castle_partner_award_window,ActivityLafuliCastlePartnerAwardWindow,activity_lafuli_castle_partner_award_window,ACTIVITY_RECALL_LOTTERY_PARTNER_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,858,-1,,,,
time_cloister_crystal_card_buy_window,TimeCloisterCrystalCardBuyWindow,time_cloister_crystal_card_buy_window,TIME_CLOISTER_CRYSTAL_CARD_BUY_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,859,-1,,,,
game_assistant_window,GameAssistantWindow,game_assistant_window,GAME_ASSISTANT_WINDOW,4,-1,-1,2,,,,-2,1,,,,860,-1,,,,
game_assistant_result_window,GameAssistantResultWindow,game_assistant_result_window,GAME_ASSISTANT_RESULT_WINDOW,4,-1,-1,2,,,,-2,1,,,,861,-1,,,,
time_cloister_crystal_battle_happen_window,TimeCloisterCrystalBattleHappenWindow,time_cloister_crystal_battle_happen_window,TIME_CLOISTER_CRYSTAL_BATTLE_HAPPEN_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,862,-1,,,,
