id,type,buff,num,round,prob
1021079,1021,heal,3.08,0,1
1021080,1021,heal,1.84,0,1
1021081,1021,heal,1.88,0,1
1021082,1021,heal,1.9,0,1
1021083,1021,heal,1.94,0,1
1021084,1021,heal,1.98,0,1
1021085,1021,heal,1.02,0,1
1021086,1021,heal,1.04,0,1
1021087,1021,heal,1.06,0,1
1021088,1021,heal,1.08,0,1
1021089,1021,heal,1.1,0,1
1021090,1021,heal,1.56,0,1
1021091,1021,heal,1.59,0,1
1021092,1021,heal,1.62,0,1
1021093,1021,heal,1.64,0,1
1021094,1021,heal,1.66,0,1
1021095,1021,heal,1.99,0,1
1021096,1021,heal,2.03,0,1
1021097,1021,heal,2.05,0,1
1021098,1021,heal,2.1,0,1
1021099,1021,heal,2.13,0,1
1021100,1021,heal,0.82,0,1
1021101,1021,heal,0.83,0,1
1021102,1021,heal,0.845,0,1
1021103,1021,heal,0.865,0,1
1021104,1021,heal,0.88,0,1
1021105,1021,heal,1.835,0,1
1021106,1021,heal,1.87,0,1
1021107,1021,heal,1.9,0,1
1021108,1021,heal,1.94,0,1
1021109,1021,heal,1.98,0,1
1021110,1021,heal,0.46,0,1
1021111,1021,heal,0.58,0,1
1021112,1021,heal,1,0,1
1021113,1021,heal,1.02,0,1
1021114,1021,heal,1.04,0,1
1021115,1021,heal,1.06,0,1
1021116,1021,heal,1.08,0,1
1021117,1021,heal,1.1,0,1
1021118,1021,heal,3.67,0,1
1021119,1021,heal,3.74,0,1
1021120,1021,heal,3.81,0,1
1021121,1021,heal,3.88,0,1
1021122,1021,heal,3.95,0,1
1021123,1021,heal,0.7,0,1
1021124,1021,heal,0.73,0,1
1021125,1021,heal,0.73,0,1
1021126,1021,heal,0.75,0,1
1021127,1021,heal,0.77,0,1
1021128,1021,heal,1.53,0,1
1021129,1021,heal,1.56,0,1
1021130,1021,heal,1.59,0,1
1021131,1021,heal,1.62,0,1
1021132,1021,heal,1.65,0,1
1021133,1021,heal,3.46,0,0.3
1021134,1021,heal,3.52,0,0.3
1021135,1021,heal,3.58,0,0.3
1021136,1021,heal,3.64,0,0.3
1021137,1021,heal,3.7,0,0.3
1021138,1021,heal,1.37,0,1
1021139,1021,heal,1.4,0,1
1021140,1021,heal,1.43,0,1
1021141,1021,heal,1.45,0,1
1021142,1021,heal,1.47,0,1
1021143,1021,heal,1.84,0,1
1021144,1021,heal,1.88,0,1
1021145,1021,heal,1.92,0,1
1021146,1021,heal,1.96,0,1
1021147,1021,heal,2,0,1
1021148,1021,heal,0.5,2,1
1021149,1021,heal,1,2,1
1021150,1021,heal,1.5,2,1
1021151,1021,heal,0.25,0,1
1021152,1021,heal,0.5,0,1
1021153,1021,heal,1.2,0,1
1021154,1021,heal,6.12,0,1
1021155,1021,heal,6.24,0,1
1021156,1021,heal,6.36,0,1
1021157,1021,heal,6.48,0,1
1021158,1021,heal,6.6,0,1
1021159,1021,heal,0.77,0,1
1021160,1021,heal,0.79,0,1
1021161,1021,heal,0.81,0,1
1021162,1021,heal,0.83,0,1
1021163,1021,heal,0.85,0,1
1021164,1021,heal,1.14,0,1
1021165,1021,heal,1.16,0,1
1021166,1021,heal,1.18,0,1
1021167,1021,heal,1.2,0,1
1021168,1021,heal,1.22,0,1
1021169,1021,heal,5.7,0,1
1021170,1021,heal,5.8,0,1
1021171,1021,heal,5.9,0,1
1021172,1021,heal,6,0,1
1021173,1021,heal,6.1,0,1
1021174,1021,heal,0.92,0,1
1021175,1021,heal,0.94,0,1
1021176,1021,heal,0.96,0,1
1021177,1021,heal,0.98,0,1
1021178,1021,heal,1,0,1
1021179,1021,heal,1.53,2,1
1021180,1022,heal,1.56,2,1
1021181,1023,heal,1.59,2,1
1021182,1024,heal,1.62,2,1
1021183,1025,heal,1.65,2,1
1021184,1021,heal,1.26,0,1
1021185,1021,heal,1.32,0,1
1021186,1021,heal,1.38,0,1
1021187,1021,heal,1.45,0,1
1021188,1021,heal,1.5,0,1
1021189,1021,heal,4,0,1
1021190,1021,heal,4.08,0,1
1021191,1021,heal,4.16,0,1
1021192,1021,heal,4.24,0,1
1021193,1021,heal,4.32,0,1
1021194,1021,heal,4.4,0,1
1022001,1022,hot,1.7,5,1
1022002,1022,hot,0.28,99,1
1022003,1022,hot,0.95,99,1
1022004,1022,hot,0.25,3,1
1022005,1022,hot,0.35,3,1
1022006,1022,hot,0.42,3,1
1022007,1022,hot,0.5,3,1
1022008,1022,hot,0.55,3,1
1022009,1022,hot,0.6,3,1
1022010,1022,hot,0.62,3,1
1022011,1022,hot,0.65,3,1
1022012,1022,hot,0.8,3,1
1022013,1022,hot,0.9,3,1
1022014,1022,hot,1.2,3,1
1022015,1022,hot,2.4,3,1
1022016,1022,hot,3.4,3,1
1022017,1022,hot,4.4,3,1
1022018,1022,hot,2,3,1
1022019,1022,hot,3,5,1
1022020,1022,hot,4,5,1
1022021,1022,hot,0.8,6,1
1022022,1022,hot,1,6,1
1022023,1022,hot,1.2,6,1
1022024,1022,hot,2,3,1
1022025,1022,hot,0.7,6,1
1022026,1022,hot,1,0,1
1022027,1022,hot,1.1,3,1
1022028,1022,hot,1.6,3,1
1022029,1022,hot,2.5,3,1
1022030,1022,hot,1.8,5,1
1022031,1022,hot,2.4,5,1
1022032,1022,hot,1,3,1
1022033,1022,hot,1.5,3,1
1022034,1022,hot,2.04,3,1
1022035,1022,hot,2.08,3,1
1022036,1022,hot,2.12,3,1
1022037,1022,hot,2.16,3,1
1022038,1022,hot,2.2,3,1
1022039,1022,hot,2.55,3,1
1022040,1022,hot,2.6,3,1
1022041,1022,hot,2.65,3,1
1022042,1022,hot,2.7,3,1
1022043,1022,hot,2.75,3,1
1022044,1022,hot,1.22,6,1
1022045,1022,hot,1.24,6,1
1022046,1022,hot,1.26,6,1
1022047,1022,hot,1.28,6,1
1022048,1022,hot,1.3,6,1
1022049,1022,hot,1.53,3,1
1022050,1022,hot,1.56,3,1
1022051,1022,hot,1.59,3,1
1022052,1022,hot,1.62,3,1
1022053,1022,hot,1.65,3,1
1022054,1022,hot,0.51,3,1
1022055,1022,hot,0.52,3,1
1022056,1022,hot,0.53,3,1
1022057,1022,hot,0.54,3,1
1022058,1022,hot,0.55,3,1
1022059,1022,hot,1.73,5,1
1022060,1022,hot,1.76,5,1
1022061,1022,hot,1.79,5,1
1022062,1022,hot,1.82,5,1
1022063,1022,hot,1.85,5,1
1022064,1022,hot,4.08,5,1
1022065,1022,hot,4.16,5,1
1022066,1022,hot,4.24,5,1
1022067,1022,hot,4.32,5,1
1022068,1022,hot,4.4,5,1
1023001,1023,healP,0.05,0,1
1023002,1023,healP,0.1,0,1
1023003,1023,healP,0.15,0,1
1023004,1023,healP,0.2,0,1
1023005,1023,healP,0.5,0,1
1023006,1023,healP,1,0,1
1023007,1023,healP,0.05,0,1
1023008,1023,healP,0.06,0,1
1023009,1023,healP,0.07,0,1
1023010,1023,healP,0.08,0,1
1023011,1023,healP,0.09,0,1
1023012,1023,healP,0.1,0,1
1023013,1023,healP,0.11,0,1
1023014,1023,healP,0.12,0,1
1023015,1023,healP,0.13,0,1
1023016,1023,healP,0.14,0,1
1023017,1023,healP,0.15,0,1
1023018,1023,healP,0.16,0,1
1023019,1023,healP,0.17,0,1
1023020,1023,healP,0.18,0,1
1023021,1023,healP,0.19,0,1
1023022,1023,healP,0.2,0,1
1023023,1023,healP,0.15,3,1
1023024,1023,healP,0.05,0,0.3
1023025,1023,healP,0.07,0,0.3
1023026,1023,healP,0.1,0,0.3
1023027,1023,healP,0.3,0,1
1023028,1023,healP,0.6,0,1
1023029,1023,healP,1,0,1
1023030,1023,healP,0.25,0,1
1023031,1023,healP,0.35,0,1
1023032,1023,healP,0.04,0,1
1023033,1023,healP,0.04,0,1
1023034,1023,healP,0.06,0,1
1023035,1023,healP,0.08,0,1
1023036,1023,healP,0.08,0,1
1023037,1023,healP,0.1,0,1
1023038,1023,healP,0.15,0,1
1023039,1023,healP,0.22,0,1
1023040,1023,healP,0.37,0,1
1023041,1023,healP,0.375,0,1
1023042,1023,healP,0.38,0,1
1023043,1023,healP,0.385,0,1
1023044,1023,healP,0.39,0,1
1023045,1023,healP,0.32,0,1
1023046,1023,healP,0.33,0,1
1023047,1023,healP,0.34,0,1
1023048,1023,healP,0.345,0,1
1023049,1023,healP,0.35,0,1
1023050,1023,healP,0.105,0,0.3
1023051,1023,healP,0.11,0,0.3
1023052,1023,healP,0.3,2,1
1023053,1023,healP,0.31,2,1
1023054,1023,healP,0.32,2,1
1023055,1023,healP,0.33,2,1
1023056,1023,healP,0.34,2,1
1023057,1023,healP,0.35,2,1
1023058,1023,healP,0.02,1,1
1023059,1023,healP,0.04,1,1
1023060,1023,healP,0.08,1,1
1023061,1023,healP,0.1,1,1
1023062,1023,healP,0.08,0,1
1023063,1023,healP,0.03,0,1
1023064,1023,healP,0.05,0,1
1023065,1023,healP,0.1,0,1
1023066,1023,healP,0.11,0,1
1023067,1023,healP,0.3,0,1
1023068,1023,healP,0.08,0,1
1023069,1023,healP,0.03,0,1
1023070,1023,healP,0.04,0,1
1023071,1023,healP,0.05,0,1
1025001,1025,dotPoison,0.8,1,0.45
1025002,1025,dotPoison,1.4,1,0.6
1025003,1025,dotPoison,2,1,0.75
1025004,1025,dotPoison,0.96,99,1
1025005,1025,dotPoison,1.1,99,1
1025006,1025,dotPoison,0.12,2,0.5
1025007,1025,dotPoison,0.24,2,0.5
1025008,1025,dotPoison,0.54,2,0.5
1025009,1025,dotPoison,0.8,2,0.5
1025010,1025,dotPoison,1.25,2,0.8
1025011,1025,dotPoison,0.65,2,0.7
1025012,1025,dotPoison,0.7,2,0.8
1025013,1025,dotPoison,0.8,2,0.8
1025014,1025,dotPoison,0.18,2,1
1025015,1025,dotPoison,0.2,2,1
1025016,1025,dotPoison,0.3,2,1
1025017,1025,dotPoison,0.46,2,1
1025018,1025,dotPoison,0.48,2,1
1025019,1025,dotPoison,0.54,2,1
1025020,1025,dotPoison,0.66,2,1
1025021,1025,dotPoison,0.78,2,1
1025022,1025,dotPoison,0.54,3,0.6
1025023,1025,dotPoison,0.72,3,0.6
1025024,1025,dotPoison,0.45,3,1
1025025,1025,dotPoison,0.55,3,1
1025026,1025,dotPoison,0.6,3,1
1025027,1025,dotPoison,0.63,3,1
1025028,1025,dotPoison,1.02,3,1
1025029,1025,dotPoison,1.05,3,1
1025030,1025,dotPoison,1,4,1
1025031,1025,dotPoison,1.5,4,1
1025032,1025,dotPoison,2,4,1
1025033,1025,dotPoison,0.35,6,1
1025034,1025,dotPoison,0.42,6,1
1025035,1025,dotPoison,0.45,6,1
1025036,1025,dotPoison,0.55,6,1
1025037,1025,dotPoison,0.56,6,1
1025038,1025,dotPoison,0.66,6,1
1025039,1025,dotPoison,0.75,3,1
1025040,1025,dotPoison,1,3,1
1025041,1025,dotPoison,1.5,3,1
1025042,1025,dotPoison,0.8,3,1
1025043,1025,dotPoison,1.5,3,1
1025044,1025,dotPoison,2.4,3,1
1025045,1025,dotPoison,1.5,3,1
1025046,1025,dotPoison,1.53,3,1
1025047,1025,dotPoison,1.53,3,1
1025048,1025,dotPoison,1.59,3,1
1025049,1025,dotPoison,1.65,3,1
1025050,1025,dotPoison,0.68,6,1
1025051,1025,dotPoison,0.69,6,1
1025052,1025,dotPoison,0.7,6,1
1025053,1025,dotPoison,0.71,6,1
1025054,1025,dotPoison,0.72,6,1
1025055,1025,dotPoison,2.04,4,1
1025056,1025,dotPoison,2.08,4,1
1025057,1025,dotPoison,2.12,4,1
1025058,1025,dotPoison,2.16,4,1
1025059,1025,dotPoison,2.2,4,1
1025060,1025,dotPoison,0.46,3,1
1025061,1025,dotPoison,0.47,3,1
1025062,1025,dotPoison,0.48,3,1
1025063,1025,dotPoison,0.49,3,1
1025064,1025,dotPoison,0.5,3,1
1025065,1025,dotPoison,0.1,2,1
1025066,1025,dotPoison,0.15,2,1
1025067,1025,dotPoison,0.56,3,1
1025068,1025,dotPoison,0.57,3,1
1025069,1025,dotPoison,0.58,3,1
1025070,1025,dotPoison,0.59,3,1
1025071,1025,dotPoison,0.6,3,1
1025072,1025,dotPoison,0.795,2,1
1025073,1025,dotPoison,0.81,2,1
1025074,1025,dotPoison,0.825,2,1
1025075,1025,dotPoison,0.84,2,1
1025076,1025,dotPoison,0.86,2,1
1025077,1025,dotPoison,1.04,3,1
1025078,1025,dotPoison,1.06,3,1
1025079,1025,dotPoison,1.08,3,1
1025080,1025,dotPoison,1.1,3,1
1025081,1025,dotPoison,1.12,3,1
1025082,1025,dotPoison,0.815,2,0.8
1025083,1025,dotPoison,0.83,2,0.8
1025084,1025,dotPoison,0.845,2,0.8
1025085,1025,dotPoison,0.86,2,0.8
1025086,1025,dotPoison,0.88,2,0.85
1025087,1025,dotPoison,1.07,3,1
1025088,1025,dotPoison,1.09,3,1
1025089,1025,dotPoison,1.11,3,1
1025090,1025,dotPoison,1.13,3,1
1025091,1025,dotPoison,1.15,3,1
1025092,1025,dotPoison,0.735,3,0.6
1025093,1025,dotPoison,0.75,3,0.6
1025094,1025,dotPoison,0.765,3,0.6
1025095,1025,dotPoison,0.78,3,0.6
1025096,1025,dotPoison,0.795,3,0.65
1025097,1025,dotPoison,1.27,2,0.8
1025098,1025,dotPoison,1.29,2,0.8
1025099,1025,dotPoison,1.31,2,0.8
1025100,1025,dotPoison,1.33,2,0.8
1025101,1025,dotPoison,1.35,2,0.85
1025102,1025,dotPoison,2.04,1,0.75
1025103,1025,dotPoison,2.08,1,0.75
1025104,1025,dotPoison,2.12,1,0.75
1025105,1025,dotPoison,2.16,1,0.75
1025106,1025,dotPoison,2.2,1,0.75
1026001,1026,dotBlood,4.2,1,0.4
1026002,1026,dotBlood,5.2,1,0.9
1026003,1026,dotBlood,0.24,2,0.5
1026004,1026,dotBlood,0.4,2,0.5
1026005,1026,dotBlood,0.5,2,0.5
1026006,1026,dotBlood,0.6,2,0.5
1026007,1026,dotBlood,0.7,2,0.5
1026008,1026,dotBlood,0.6,2,0.7
1026009,1026,dotBlood,0.18,2,1
1026010,1026,dotBlood,0.48,2,1
1026011,1026,dotBlood,0.54,2,1
1026012,1026,dotBlood,0.6,2,1
1026013,1026,dotBlood,0.86,2,1
1026014,1026,dotBlood,0.96,2,1
1026015,1026,dotBlood,0.2,3,1
1026016,1026,dotBlood,0.24,3,1
1026017,1026,dotBlood,0.42,3,1
1026018,1026,dotBlood,0.36,3,1
1026019,1026,dotBlood,0.4,3,1
1026020,1026,dotBlood,0.45,3,1
1026021,1026,dotBlood,0.46,3,1
1026022,1026,dotBlood,0.6,3,1
1026023,1026,dotBlood,0.25,4,1
1026024,1026,dotBlood,0.35,4,1
1026025,1026,dotBlood,0.45,4,1
1026026,1026,dotBlood,1.02,4,1
1026027,1026,dotBlood,1.5,2,1
1026028,1026,dotBlood,0.56,3,1
1026029,1026,dotBlood,0.6,2,1
1026030,1026,dotBlood,1,2,1
1026031,1026,dotBlood,1.4,2,1
1026032,1026,dotBlood,0.45,3,1
1026033,1026,dotBlood,0.36,3,1
1026034,1026,dotBlood,1.5,2,1
1026035,1026,dotBlood,2.2,2,1
1026036,1026,dotBlood,2.9,2,1
1026037,1026,dotBlood,0.75,2,1
1026038,1026,dotBlood,1.1,2,1
1026039,1026,dotBlood,1.76,2,1
1026040,1026,dotBlood,0.54,2,1
1026041,1026,dotBlood,0.4,2,0.5
1026042,1026,dotBlood,0.5,3,1
1026043,1026,dotBlood,0.75,3,1
1026044,1026,dotBlood,1,3,1
1026045,1026,dotBlood,0.85,3,1
1026046,1026,dotBlood,1.1,3,1
1026047,1026,dotBlood,0.8,15,1
1026048,1026,dotBlood,1.4,15,1
1026049,1026,dotBlood,2,15,1
1026050,1026,dotBlood,2.95,2,1
1026051,1026,dotBlood,3,2,1
1026052,1026,dotBlood,3.05,2,1
1026053,1026,dotBlood,3.15,2,1
1026054,1026,dotBlood,3.2,2,1
1026055,1026,dotBlood,1.91,2,1
1026056,1026,dotBlood,1.125,3,1
1026057,1026,dotBlood,1.14,3,1
1026058,1026,dotBlood,1.16,3,1
1026059,1026,dotBlood,1.18,3,1
1026060,1026,dotBlood,1.22,3,1
1026061,1026,dotBlood,0.61,3,1
1026062,1026,dotBlood,1.45,2,1
1026063,1026,dotBlood,1.47,2,1
1026064,1026,dotBlood,1.49,2,1
1026065,1026,dotBlood,1.51,2,1
1026066,1026,dotBlood,1.53,2,1
1026067,1026,dotBlood,0.47,4,1
1026068,1026,dotBlood,0.48,4,1
1026069,1026,dotBlood,0.49,4,1
1026070,1026,dotBlood,0.495,4,1
1026071,1026,dotBlood,0.5,4,1
1026072,1026,dotBlood,0.46,3,1
1026073,1026,dotBlood,0.47,3,1
1026074,1026,dotBlood,0.48,3,1
1026075,1026,dotBlood,0.49,3,1
1026076,1026,dotBlood,0.5,3,1
1026077,1026,dotBlood,0.1,2,1
1026078,1026,dotBlood,0.15,2,1
1026079,1026,dotBlood,5.3,1,0.9
1026080,1026,dotBlood,5.4,1,0.9
1026081,1026,dotBlood,5.5,1,0.9
1026082,1026,dotBlood,5.6,1,0.95
1026083,1026,dotBlood,5.7,1,1
1026084,1026,dotBlood,1.04,4,1
1026085,1026,dotBlood,1.06,4,1
1026086,1026,dotBlood,1.08,4,1
1026087,1026,dotBlood,1.1,4,1
1026088,1026,dotBlood,1.12,4,1
1026089,1026,dotBlood,0.98,2,1
1026090,1026,dotBlood,1,2,1
1026091,1026,dotBlood,1.02,2,1
1026092,1026,dotBlood,1.04,2,1
1026093,1026,dotBlood,1.06,2,1
1026094,1026,dotBlood,1.53,2,1
1026095,1026,dotBlood,1.56,2,1
1026096,1026,dotBlood,1.59,2,1
1026097,1026,dotBlood,1.62,2,1
1026098,1026,dotBlood,1.65,2,1
1026099,1026,dotBlood,5.2,1,0.3
1026100,1026,dotBlood,5.2,1,0.5
1026101,1026,dotBlood,1,2,1
1026102,1026,dotBlood,1.2,2,1
1026103,1026,dotBlood,2,2,1
1026104,1026,dotBlood,2.04,2,1
1026105,1026,dotBlood,2.08,2,1
1026106,1026,dotBlood,2.12,2,1
1026107,1026,dotBlood,2.16,2,1
1026108,1026,dotBlood,2.2,2,1
1027001,1027,dotFire,3.4,1,0.55
1027002,1027,dotFire,0.8,1,0.8
1027003,1027,dotFire,1.2,1,0.9
1027004,1027,dotFire,0.24,1,1
1027005,1027,dotFire,0.3,1,1
1027006,1027,dotFire,0.4,1,1
1027007,1027,dotFire,0.5,1,1
1027008,1027,dotFire,1.4,1,1
1027009,1027,dotFire,3.4,1,1
1027010,1027,dotFire,6.8,1,1
1027011,1027,dotFire,0.2,2,0.3
1027012,1027,dotFire,0.6,2,0.3
1027013,1027,dotFire,0.74,2,0.5
1027014,1027,dotFire,1.1,2,0.75
1027015,1027,dotFire,0.23,2,0.4
1027016,1027,dotFire,0.38,2,0.4
1027017,1027,dotFire,0.3,2,0.5
1027018,1027,dotFire,0.48,2,0.5
1027019,1027,dotFire,0.24,2,1
1027020,1027,dotFire,0.3,2,1
1027021,1027,dotFire,0.36,2,1
1027022,1027,dotFire,0.4,2,1
1027023,1027,dotFire,0.42,2,1
1027024,1027,dotFire,0.43,2,1
1027025,1027,dotFire,0.45,2,1
1027026,1027,dotFire,0.48,2,1
1027027,1027,dotFire,0.54,2,1
1027028,1027,dotFire,0.25,3,1
1027029,1027,dotFire,0.32,3,1
1027030,1027,dotFire,0.36,3,1
1027031,1027,dotFire,0.4,3,1
1027032,1027,dotFire,0.48,3,1
1027033,1027,dotFire,0.5,3,1
1027034,1027,dotFire,0.54,3,1
1027035,1027,dotFire,0.6,3,1
1027036,1027,dotFire,0.65,3,1
1027037,1027,dotFire,0.72,3,1
1027038,1027,dotFire,0.25,4,1
1027039,1027,dotFire,0.35,4,1
1027040,1027,dotFire,0.45,4,1
1027041,1027,dotFire,0.24,6,1
1027042,1027,dotFire,0.36,6,1
1027043,1027,dotFire,0.5,6,1
1027044,1027,dotFire,0.1,99,1
1027045,1027,dotFire,0.13,99,1
1027046,1027,dotFire,0.14,99,1
1027047,1027,dotFire,0.16,99,1
1027048,1027,dotFire,0.18,99,1
1027049,1027,dotFire,0.2,99,1
1027050,1027,dotFire,0.25,99,1
1027051,1027,dotFire,0.27,99,1
1027052,1027,dotFire,0.3,99,1
1027053,1027,dotFire,0.36,99,1
1027054,1027,dotFire,0.36,3,1
1027055,1027,dotFire,0.96,3,0.8
1027056,1027,dotFire,0.5,2,1
1027057,1027,dotFire,0.1,3,1
1027058,1027,dotFire,0.3,3,1
1027059,1027,dotFire,0.5,3,1
1027060,1027,dotFire,0.2,3,1
1027061,1027,dotFire,0.4,3,1
1027062,1027,dotFire,0.75,3,1
1027063,1027,dotFire,0.8,3,1
1027064,1027,dotFire,0.8,6,1
1027065,1027,dotFire,1.5,6,1
1027066,1027,dotFire,0.81,3,1
1027067,1027,dotFire,0.82,3,1
1027068,1027,dotFire,0.84,3,1
1027069,1027,dotFire,0.86,3,1
1027070,1027,dotFire,0.88,3,1
1027071,1027,dotFire,1.65,6,1
1027072,1027,dotFire,0.59,3,1
1027073,1027,dotFire,0.47,4,1
1027074,1027,dotFire,0.47,4,1
1027075,1027,dotFire,0.48,4,1
1027076,1027,dotFire,0.48,4,1
1027077,1027,dotFire,0.5,4,1
1027078,1027,dotFire,0.665,3,1
1027079,1027,dotFire,0.675,3,1
1027080,1027,dotFire,0.685,3,1
1027081,1027,dotFire,0.695,3,1
1027082,1027,dotFire,0.71,3,1
1027083,1027,dotFire,0.51,1,1
1027084,1027,dotFire,0.52,1,1
1027085,1027,dotFire,0.53,1,1
1027086,1027,dotFire,0.54,1,1
1027087,1027,dotFire,0.55,1,1
1027088,1027,dotFire,0.82,3,1
1027089,1027,dotFire,0.84,3,1
1027090,1027,dotFire,0.86,3,1
1027091,1027,dotFire,0.88,3,1
1027092,1027,dotFire,0.9,3,1
1027093,1027,dotFire,0.96,3,1
1027094,1027,dotFire,0.22,2,1
1027095,1027,dotFire,0.22,1,1
1027096,1027,dotFire,1.12,2,0.75
1027097,1027,dotFire,1.14,2,0.75
1027098,1027,dotFire,1.16,2,0.75
1027099,1027,dotFire,1.18,2,0.75
1027100,1027,dotFire,1.2,2,0.8
1027101,1027,dotFire,1.22,1,0.9
1027102,1027,dotFire,1.24,1,0.9
1027103,1027,dotFire,1.26,1,0.9
1027104,1027,dotFire,1.28,1,0.9
1027105,1027,dotFire,1.3,1,0.95
1027106,1027,dotFire,0.51,3,1
1027107,1027,dotFire,0.52,3,1
1027108,1027,dotFire,0.53,3,1
1027109,1027,dotFire,0.54,3,1
1027110,1027,dotFire,0.55,3,1
1027111,1027,dotFire,0.51,6,1
1027112,1027,dotFire,0.52,6,1
1027113,1027,dotFire,0.53,6,1
1027114,1027,dotFire,0.54,6,1
1027115,1027,dotFire,0.55,6,1
1028001,1028,atkP,0.1,0,1
1028002,1028,atkP,0.15,0,1
1028003,1028,atkP,0.2,0,1
1028004,1028,atkP,0.22,0,1
1028005,1028,atkP,0.25,0,1
1028006,1028,atkP,0.3,0,1
1028007,1028,atkP,0.35,0,1
1028008,1028,atkP,0.4,0,1
1028009,1028,atkP,0.45,0,1
1028010,1028,atkP,0.5,0,1
1028011,1028,atkP,0.05,99,1
1028012,1028,atkP,-0.05,99,1
1028013,1028,atkP,0.1,99,1
1028014,1028,atkP,-0.1,99,1
1028015,1028,atkP,0.12,99,1
1028016,1028,atkP,0.13,99,1
1028017,1028,atkP,0.15,99,1
1028018,1028,atkP,0.16,99,1
1028019,1028,atkP,0.2,99,1
1028020,1028,atkP,0.3,99,1
1028021,1028,atkP,0.5,99,1
1028022,1028,atkP,1.5,99,1
1028023,1028,atkP,0.03,2,1
1028024,1028,atkP,0.06,2,1
1028025,1028,atkP,-0.15,2,1
1028026,1028,atkP,-0.2,2,1
1028027,1028,atkP,0.25,2,1
1028028,1028,atkP,-0.25,2,1
1028029,1028,atkP,-0.27,2,1
1028030,1028,atkP,0.3,2,1
1028031,1028,atkP,-0.3,2,1
1028032,1028,atkP,0.4,2,1
1028033,1028,atkP,0.6,2,1
1028034,1028,atkP,0.2,3,0.3
1028035,1028,atkP,0.2,3,0.8
1028036,1028,atkP,0.25,3,0.8
1028037,1028,atkP,0.04,3,1
1028038,1028,atkP,-0.04,3,1
1028039,1028,atkP,-0.05,3,1
1028040,1028,atkP,0.06,3,1
1028041,1028,atkP,0.07,3,1
1028042,1028,atkP,-0.07,3,1
1028043,1028,atkP,-0.08,3,1
1028044,1028,atkP,0.09,3,1
1028045,1028,atkP,-0.09,3,1
1028046,1028,atkP,0.1,3,1
1028047,1028,atkP,-0.1,3,1
1028048,1028,atkP,-0.11,3,1
1028049,1028,atkP,0.12,3,1
1028050,1028,atkP,0.15,3,1
1028051,1028,atkP,0.16,3,1
1028052,1028,atkP,0.17,3,1
1028053,1028,atkP,0.18,3,1
1028054,1028,atkP,0.2,3,1
1028055,1028,atkP,0.22,3,1
1028056,1028,atkP,0.17,5,1
1028057,1028,atkP,0.28,3,1
1028058,1028,atkP,0.29,3,1
1028059,1028,atkP,0.3,3,1
1028060,1028,atkP,0.23,5,1
1028061,1028,atkP,0.4,3,1
1028062,1028,atkP,0.5,3,1
1028063,1028,atkP,0.6,3,1
1028064,1028,atkP,0.65,3,1
1028065,1028,atkP,0.8,3,1
1028066,1028,atkP,0.85,3,1
1028067,1028,atkP,1,3,1
1028068,1028,atkP,1.3,3,1
1028069,1028,atkP,1.5,3,1
1028070,1028,atkP,1.8,3,1
1028071,1028,atkP,0.12,99,1
1028072,1028,atkP,0.13,99,1
1028073,1028,atkP,0.25,99,1
1028074,1028,atkP,0.08,0,1
1028075,1028,atkP,0.09,0,1
1028076,1028,atkP,0.1,0,1
1028077,1028,atkP,0.11,0,1
1028078,1028,atkP,0.13,0,1
1028079,1028,atkP,0.135,0,1
1028080,1028,atkP,0.15,0,1
1028081,1028,atkP,0.015,0,1
1028082,1028,atkP,-0.15,3,1
1028083,1028,atkP,-0.25,3,1
1028084,1028,atkP,0.05,3,1
1028085,1028,atkP,0.06,3,1
1028086,1028,atkP,0.07,3,1
1028087,1028,atkP,0.08,3,1
1028088,1028,atkP,0.09,3,1
1028089,1028,atkP,0.1,3,1
1028090,1028,atkP,0.11,3,1
1028091,1028,atkP,0.12,3,1
1028092,1028,atkP,0.13,3,1
1028093,1028,atkP,0.14,3,1
1028094,1028,atkP,0.15,3,1
1028095,1028,atkP,0.16,3,1
1028096,1028,atkP,0.18,3,1
1028097,1028,atkP,0.2,3,1
1028098,1028,atkP,0.22,3,1
1028099,1028,atkP,0.24,3,1
1028100,1028,atkP,0.26,3,1
1028101,1028,atkP,0.28,3,1
1028102,1028,atkP,0.3,3,1
1028103,1028,atkP,0.19,3,1
1028104,1028,atkP,0.21,3,1
1028105,1028,atkP,0.23,3,1
1028106,1028,atkP,0.25,3,1
1028107,1028,atkP,1,99,1
1028108,1028,atkP,0.03,0,1
1028109,1028,atkP,0.18,99,1
1028110,1028,atkP,0.24,99,1
1028111,1028,atkP,0.36,99,1
1028112,1028,atkP,0.05,6,1
1028113,1028,atkP,0.08,6,1
1028114,1028,atkP,0.12,6,1
1028115,1028,atkP,0.2,99,1
1028116,1028,atkP,0.2,99,1
1028117,1028,atkP,0.2,99,1
1028118,1028,atkP,0.2,99,1
1028119,1028,atkP,0.3,99,1
1028120,1028,atkP,0.3,99,1
1028121,1028,atkP,0.3,99,1
1028122,1028,atkP,-0.06,1,1
1028123,1028,atkP,-0.09,1,1
1028124,1028,atkP,-0.12,1,1
1028125,1028,atkP,0.15,0,1
1028126,1028,atkP,0.25,0,1
1028127,1028,atkP,0.35,0,1
1028128,1028,atkP,0.05,2,1
1028129,1028,atkP,0.07,2,1
1028130,1028,atkP,0.1,2,1
